time_s,command_frequency_Hz,command_electrical_angle_rad,mechanical_angle_raw_rad,rotor_angle_unwrapped_rad,phase_error_rad,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.006,166.666667,6.283185319745957,-0.020546162540761075,-0.020546162540761075,0.020546175107131612,-3.838781870333829,-7.516351436762724,11.355133307096553,0.09354329828559169,2.6435839255024756,-2.6486508206544817,-6.628180350831857,7.58956133418612,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0065,166.666667,6.8067840963914525,-0.023391073018863704,-0.023391073018863704,0.54698986223073,1.8503825517752759,-10.123739247806029,8.273356696030753,0.07655393431330804,1.899414413823887,-1.9035461223642147,-4.762959903312607,7.31398939936304,1.0,-1.0,0.0,48.0,0.0,-48.0
0.007,166.666667,7.33038287303695,-0.025322753820760265,-0.025322753820760265,1.0725203196781237,7.166374007235702,-12.436146436090011,5.269772428854309,0.05185447686356335,1.1880239311528908,-1.1908149777320747,-2.97933980050708,6.940515793546835,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0075,166.666667,7.853981649682446,-0.026455663186274955,-0.026455663186274955,1.5972520056891344,9.411346187005918,-9.043259195204259,-0.3680869918016594,0.03099919965556576,0.6796545830189167,-0.6813202730005378,-1.7045315146144682,3.287567979929723,1.0,0.0,-1.0,0.0,48.0,-48.0
0.008,166.666667,8.377580426327942,-0.027175579223482797,-0.027175579223482797,2.1215706983718383,11.509680657986884,-5.819426031266357,-5.690254626720528,0.024646738818765612,0.5259883965836943,-0.5273112681382187,-1.3191884158228562,-0.16924110794871217,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0085,166.666667,8.90117920297344,-0.02791203112481057,-0.02791203112481057,2.645905926918663,8.023608720699242,-0.08809656330240552,-7.935512157396837,0.033714342171233695,0.7004146514825286,-0.7022220858502498,-1.756709851237319,-3.2909808421468782,0.0,1.0,-1.0,-48.0,48.0,0.0
0.009,166.666667,9.424777979618934,-0.0290572246797224,-0.0290572246797224,-3.112535410060517,4.765731185720587,5.209963949322902,-9.97569513504349,0.05882209410743353,1.1735917949391461,-1.1767393043559438,-2.943633780754984,-6.1602410949973745,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0095,166.666667,9.948376756264432,-0.03089929271589022,-0.03089929271589022,-2.5870945653788504,-1.0035049110891245,7.34237821701892,-6.338873305929796,0.09341292505092053,1.7519432407070474,-1.7569256757664744,-4.394623716837079,-5.439969464051892,-1.0,1.0,0.0,-48.0,0.0,48.0
0.01,166.666667,10.471975532909928,-0.03342090321212973,-0.03342090321212973,-2.0609741782371143,-6.395955060664166,9.24380352989544,-2.8478484692312733,0.13018691510907668,2.2561443253925435,-2.2630555410509974,-5.659991718816464,-4.676247915852949,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0105,166.666667,10.995574309555424,-0.036459034620622145,-0.036459034620622145,-1.5343372701831268,-8.713520527812905,5.506048524269228,3.207472003543678,0.15884057602996896,2.5215141903963603,-2.529894535726177,-6.326540435367457,-0.6931043935633212,-1.0,0.0,1.0,0.0,-48.0,48.0
0.011,166.666667,11.51917308620092,-0.03958632917450188,-0.03958632917450188,-1.0076111989837497,-10.880097973810997,2.004370761316693,8.875727212494304,0.1644009136452485,2.4017137672668873,-2.4103274025340893,-6.026740502597296,3.0477804221136404,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0115,166.666667,12.042771862846417,-0.042338927172279245,-0.042338927172279245,-0.4812598243404769,-7.456932771764659,-3.9381846346348515,11.39511740639951,0.14147957312796686,1.931065127510526,-1.9384289855225176,-4.846259528369333,6.344794448797831,0.0,-1.0,1.0,48.0,-48.0,0.0
0.012,166.666667,12.566370639491915,-0.04430174014419423,-0.04430174014419423,0.04430176527693548,-4.255331274400794,-9.382973428190853,13.638304702591647,0.08804230875834479,1.1478264315744329,-1.1523860945107616,-2.880844850679788,9.324093514857907,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0125,166.666667,13.08996941613741,-0.04517339019155081,-0.04517339019155081,0.5687721919697881,1.465115029450006,-11.600730816860205,10.135615787410199,0.019781910228859046,0.252861721390294,-0.2538838665648995,-0.6346606944002888,8.63085955094341,1.0,-1.0,0.0,48.0,0.0,-48.0
0.013,166.666667,13.613568192782905,-0.04496694007944439,-0.04496694007944439,1.0921645185031763,6.815600040856293,-13.529508776956167,6.7139087360998735,-0.04432023559316416,-0.5691568989327669,0.57144821180262,1.4285222436715337,7.86476756051834,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0135,166.666667,14.137166969428403,-0.043845117053794326,-0.043845117053794326,1.6146414721230236,9.09644531515159,-9.764341972773844,0.6678966576222549,-0.0874872074236948,-1.1526165892768085,1.1571528706814211,2.8928151306648013,3.8825773409139295,1.0,0.0,-1.0,0.0,48.0,-48.0
0.014,166.666667,14.6607657460739,-0.04223569595686793,-0.04223569595686793,2.1366308276715933,11.2297886004866,-6.183456082573648,-5.046332517912953,-0.0986644143070663,-1.350007496150389,1.3551441878637907,3.388005663414299,0.11842464467719926,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0145,166.666667,15.184364522719397,-0.04060545966322603,-0.04060545966322603,2.65859936802345,7.77628105463052,-0.1135342792041161,-7.662746775426403,-0.08376852411157228,-1.1927306575703531,1.1971091414951633,2.9931033361697947,-3.2371538490735086,0.0,1.0,-1.0,-48.0,48.0,0.0
0.015,166.666667,15.707963299364891,-0.03937718626509957,-0.03937718626509957,-3.102215435908769,4.54783557597031,5.5021509372410735,-10.049986513211383,-0.048592250891351184,-0.7136876485381202,0.7162348257534759,1.7908767414790872,-6.335420416128503,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0155,166.666667,16.231562076010388,-0.038867227403515246,-0.038867227403515246,-2.5791266181248576,-1.1949680854651863,7.928811203692437,-6.7338431182272505,-0.007241004471255863,-0.1077601596215061,0.1081401721386295,0.2703999604136704,-5.820844585999683,-1.0,1.0,0.0,-48.0,0.0,48.0
0.016,166.666667,16.755160852655884,-0.039084409811510165,-0.039084409811510165,-2.055310659071364,-6.563136476841702,10.098768724353151,-3.5356322475114497,0.030049149620533275,0.44467973514596243,-0.44625595289898423,-1.115834084858584,-5.261802044818156,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0165,166.666667,17.278759629301383,-0.03989144178629104,-0.03989144178629104,-1.530904850451084,-8.857752417236885,6.6016959907999215,2.2560564264369636,0.053741514360549344,0.7790365499297551,-0.7818502893121159,-1.9548998254047412,-1.4850045164383299,-1.0,0.0,1.0,0.0,-48.0,48.0
0.017,166.666667,17.80235840594688,-0.040886444050433235,-0.040886444050433235,-1.0063110715414474,-11.00217633669998,3.3110044085708386,7.691171928129141,0.052901345790521026,0.7479987497374335,-0.7507619872244969,-1.8770902795962408,2.0668384146829317,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0175,166.666667,18.325957182592376,-0.041629186834956346,-0.041629186834956346,-0.48196955211142695,-7.55777130605369,-2.451423869204873,10.009195175258563,0.02765004029391583,0.383905846395771,-0.3853475197476789,-0.9634342278849224,5.197144783796155,0.0,-1.0,1.0,48.0,-48.0,0.0
0.018,166.666667,18.84955595923787,-0.04172523216495958,-0.04172523216495958,0.04172526986406948,-4.336505895301598,-7.747348799505331,12.083854694806929,-0.020076840729506842,-0.27810718669585843,0.27915374756145656,0.6979289928495336,8.045102148978176,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0185,166.666667,19.373154735883364,-0.04088949524896486,-0.04088949524896486,0.5644883095935704,1.4010936995084204,-9.847132781497574,8.446039081989154,-0.07362970875803355,-1.0410089712715762,1.0448549014753807,2.6123948251254063,7.262561001958081,1.0,-1.0,0.0,48.0,0.0,-48.0
0.019,166.666667,19.896753512528864,-0.03914631223112621,-0.03914631223112621,1.0863439032212299,6.765491360241652,-11.68786838531076,4.922377025069107,-0.11668997205335772,-1.724068261417405,1.7301883264833793,4.32621251123903,6.443940773571629,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0195,166.666667,20.42035228917436,-0.036665286162539876,-0.036665286162539876,1.6074616537981392,9.056716483576635,-7.863292786339638,-1.1934236972369958,-0.13712160357578404,-2.164382307402751,2.1716135879120007,5.430534836953601,2.428056457817094,1.0,0.0,-1.0,0.0,48.0,-48.0
0.02,166.666667,20.943951065819856,-0.033878214215404746,-0.033878214215404746,2.128273358496503,11.197312562893032,-4.250371376088843,-6.946941186804189,-0.12966058814327608,-2.21645773184517,2.2233348435659526,5.560538658944175,-1.344556433859606,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0205,166.666667,21.467549842465353,-0.03125369106130346,-0.03125369106130346,2.649247611987895,7.748803644047791,1.825441696955841,-9.574245341003632,-0.10313752817390613,-1.912245238756567,1.9177428441564788,4.796803577341801,-4.722066428920564,0.0,1.0,-1.0,-48.0,48.0,0.0
0.021,166.666667,21.99114861911085,-0.02921656940348956,-0.02921656940348956,-3.1123760402040093,4.524157896991321,7.421865386310268,-11.946023283301589,-0.06474655975397908,-1.2847063372303593,1.2881699258667865,3.222356728655914,-7.82543684828123,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0215,166.666667,22.514747395756345,-0.028084266196448188,-0.028084266196448188,-2.589909566765553,-1.2150844071823794,9.8051877227574,-8.590103315575021,-0.02564320233361878,-0.5294514142483749,0.5308257686467811,1.3279270846075706,-7.3197242223557435,-1.0,1.0,0.0,-48.0,0.0,48.0
0.022,166.666667,23.03834617240184,-0.027866287162924185,-0.027866287162924185,-2.066528769153579,-6.579587267126943,11.909065424834004,-5.329478157707062,0.008284436503876133,0.17239307678064072,-0.1728372403409625,-0.4323781688608021,-6.752571625345697,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0225,166.666667,23.561944949047337,-0.028423852488406984,-0.028423852488406984,-1.5423724271826034,-8.870517748164632,8.32491643934737,0.5456013088172631,0.032024574971682554,0.6532621864603632,-0.6549775979947297,-1.6384837472101847,-2.927659140995363,-1.0,0.0,1.0,0.0,-48.0,48.0
0.023,166.666667,24.085543725692833,-0.029349543945539174,-0.029349543945539174,-1.0178479590799734,-11.011938767535334,4.928644235949148,6.083294531586186,0.03862472856863237,0.7629015075934066,-0.764967253756791,-1.913554148305993,0.6891804659418495,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0235,166.666667,24.60914250233833,-0.03019407677511056,-0.03019407677511056,-0.49340464960490593,-7.566009055653866,-0.9549929698136036,8.52100202546747,0.027599840698951123,0.5298001407426977,-0.5312740965189088,-1.3289247622773845,3.944364538750553,0.0,-1.0,1.0,48.0,-48.0,0.0
0.024,166.666667,25.13274127898383,-0.030548417370518364,-0.030548417370518364,0.030548467636001404,-4.345294501578472,-6.384389413711979,10.729683915290451,-0.000752576883671147,-0.014277644412353059,0.014317810304809919,0.03581389819788799,6.9260762286393325,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0245,166.666667,25.656340055629325,-0.03011034611211163,-0.03011034611211163,0.5537091730230895,1.3894609243049905,-8.626590786046513,7.237129861741523,-0.03501179192336399,-0.673959128709401,0.6758291900797893,1.6905199391797308,6.303614325461748,1.0,-1.0,0.0,48.0,0.0,-48.0
0.025,166.666667,26.17993883227482,-0.028884709637627543,-0.028884709637627543,1.0760823131941022,6.749215723033599,-10.615620834627103,3.866405111593504,-0.06325619047888893,-1.2696417249027037,1.2730274794282612,3.1845246091972776,5.643902193056256,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0255,166.666667,26.703537608920314,-0.02702168811549958,-0.02702168811549958,1.5978180683174683,9.034767340021983,-6.942515311482366,-2.092252028539616,-0.07627487484060132,-1.6371092303492931,1.6412041427055095,4.105871558500777,1.7639902637422837,1.0,0.0,-1.0,0.0,48.0,-48.0
0.026,166.666667,27.22713638556581,-0.02493565852352852,-0.02493565852352852,2.1193308153709927,11.169729879462556,-3.482165003052947,-7.687564876409609,-0.07003459188452404,-1.6295694538161605,1.6333411593717608,4.086581869516387,-1.8754680865682238,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0265,166.666667,27.75073516221131,-0.023079289664237754,-0.023079289664237754,2.6410732231572025,7.716483611679362,2.4417813239577537,-10.158264935637115,-0.050779940969245846,-1.2770147542745425,1.2797565564885371,3.2021893255537224,-5.155891121700489,0.0,1.0,-1.0,-48.0,48.0,0.0
0.027,166.666667,28.274333938856806,-0.02186452414281948,-0.02186452414281948,-3.119728072898306,4.488479854652262,7.888477482007378,-12.37695733665964,-0.02300747985569148,-0.6108657297585599,0.612109951035756,1.5316974604474363,-8.159658310873244,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0275,166.666667,28.797932715502302,-0.021596624510519007,-0.021596624510519007,-2.5963971958851118,-1.2526656417959074,10.125638149671076,-8.872972507875168,0.0064589421805804495,0.17362480568294855,-0.1739742161550551,-0.4353451664229443,-7.565581869866559,-1.0,1.0,0.0,-48.0,0.0,48.0
0.028,166.666667,29.3215314921478,-0.022273737074412946,-0.022273737074412946,-2.07212130667572,-6.618037766171896,12.088389923660285,-5.4703521574883895,0.034364189684154965,0.8955701932944959,-0.8974276052390137,-2.2456129883588396,-6.9058307519233315,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0285,166.666667,29.845130268793294,-0.02374531333851814,-0.02374531333851814,-1.5470509537661186,-8.909336066448304,8.3696504154924,0.5396856509559053,0.056733110121815165,1.3865442321316201,-1.3896047099307922,-3.4769452527173255,-2.976603221994981,-1.0,0.0,1.0,0.0,-48.0,48.0
0.029,166.666667,30.368729045438794,-0.02559116530704747,-0.02559116530704747,-1.02160632515209,-11.051203275923543,4.846900261145969,6.204303014777574,0.06598853986464026,1.4959133899811752,-1.4994637931035775,-3.7515134357481683,0.7415240667854817,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0295,166.666667,30.892327822084287,-0.027349091568239992,-0.027349091568239992,-0.4962496222454055,-7.606108108882704,-1.1537251303239675,8.759833239206671,0.05904240767388945,1.2519927265845359,-1.2551608586742604,-3.140044547505793,4.104571773678611,0.0,-1.0,1.0,48.0,-48.0,0.0
