time_s,command_frequency_Hz,command_electrical_angle_rad,mechanical_angle_raw_rad,rotor_angle_unwrapped_rad,phase_error_rad,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.0775,13.1458332375,3.2778919425512405,-2.060279248324644,4.222906058854942,-0.9450141163037018,1.892876417147999,4.076126407731402,-5.969002824879401,-24.68977733626691,24.61290591469418,1.4500104083018703,61.74825743428378,0.7277209778754202,-1.0,1.0,0.0,-48.0,0.0,48.0
0.078,13.21666657,3.319302060413992,-2.029363358144939,4.253821949034647,-0.9345198886206547,0.6467790912422609,2.4526080560159467,-3.0993871472582075,-24.78399479858252,24.648746234654492,2.794431843676352,61.909063748941215,0.5776685294010492,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0785,13.287499902499999,3.360934707753756,-1.9983741690716526,4.2848111381079335,-0.9238764303541775,-0.42777784279951325,1.0050132017508557,-0.5772353589513425,-24.860800852665204,24.68756652596206,4.188336794792371,62.045815375955726,0.5323255685082686,-1.0,1.0,0.0,-48.0,0.0,48.0
0.079,13.358333235,3.402789884570531,-1.9673191553013456,4.31586615187824,-0.9130762673077095,-0.5323417852715548,0.5323417852715548,0.0,-24.922964264696844,24.739554486005307,5.644557626880296,62.16917472688282,0.4252498767914147,-1.0,1.0,0.0,-48.0,18.263737483773934,29.736262516226066
0.0795,13.4291665675,3.444867590864317,-1.9362110131073438,4.3469742940722425,-0.9021067032079255,-0.35134390862444315,0.35134390862444315,0.0,-24.961803825993726,24.800464841678735,7.1663324831763875,62.257376072620595,0.2808288925528397,-1.0,1.0,0.0,-48.0,16.752998024666116,31.247001975333884
0.08,13.499999899999999,3.487167826635114,-1.9050677352191643,4.378117571960422,-0.8909497453253077,-0.17433658924936482,0.17433658924936482,0.0,-24.978410955558974,24.87175635206709,8.749409763275658,62.309845495045764,0.13947568113634168,-1.0,1.0,0.0,-48.0,15.1972629349784,32.8027370650216
0.0805,13.5708332325,3.5296905918829227,-1.8739069865881586,4.409278320591428,-0.879587728708505,-0.0020082052428293837,0.0020082052428293837,0.0,-24.97530125919293,24.951641132523484,10.381021377529866,62.32740425858769,0.0016086591229358127,-1.0,1.0,0.0,-48.0,13.607148559135412,34.39285144086458
0.081,13.641666565,3.572435886607743,-1.8427459956993895,4.440439311480197,-0.868003424872454,0.1648900500558492,-0.1648900500558492,0.0,-24.955401874630656,25.033785820602727,12.040217584605696,62.31097983698462,-0.13228358281128832,-1.0,1.0,0.0,-48.0,11.99897438838034,36.00102561161966
0.0815,13.712499897499999,3.615403710809574,-1.8116014896062518,4.471583817573334,-0.8561801067637602,0.3251582765666338,-0.3251582765666338,0.0,-24.921604308573226,25.106971230061998,13.699199677600916,62.26166884162286,-0.2612715930022006,-1.0,1.0,0.0,-48.0,10.39348378314347,37.60651621685653
0.082,13.78333323,3.6585940644884163,-1.7804895737049986,4.502695733474588,-0.8441016689861716,0.47674945964105075,-0.47674945964105075,0.0,-24.876454566665092,25.155311993896426,15.32543834669225,62.18089572456271,-0.383600419303909,-1.0,1.0,0.0,-48.0,8.813990366923417,39.18600963307658
0.0825,13.8541665625,3.7020069476442696,-1.7494255089107218,4.533759798268864,-0.8317528506245946,0.6164231308634687,-0.6164231308634687,0.0,-24.8220277651173,25.159072967857256,16.88435755726249,62.07066210518896,-0.49636181656336775,-1.0,1.0,0.0,-48.0,7.284165044107487,40.715834955892504
0.083,13.924999895,3.745642360277135,-1.7184233460614364,4.564761961118149,-0.8191196008410144,0.7395133704421595,-0.7395133704421595,0.0,-24.75999536863295,25.09603533176066,18.342294675273955,61.93386298061881,-0.5952995586865535,-1.0,1.0,0.0,-48.0,5.8257253062899,42.174274693710096
0.0835,13.9958332275,3.7895003023870113,-1.6874953939464798,4.595689913233106,-0.8061896108460949,0.8398605120009697,-0.8398605120009697,0.0,-24.6918542723957,24.943277870124273,19.669409125820476,61.77462756257384,-0.6748173018481853,-1.0,1.0,0.0,-48.0,4.45630267304381,43.5436973269562
0.084,14.06666656,3.833580773973899,-1.656651522433559,4.6265337847460275,-0.7929530107721283,0.9099337452072922,-0.9099337452072922,0.0,-24.619255090417667,24.67916339266889,20.842212363499144,61.598627648993904,-0.7282352915186093,-1.0,1.0,0.0,-48.0,3.187741787626468,44.81225821237353
0.0845,14.1374998925,3.8778837750377977,-1.6258983328530299,4.657286974326556,-0.7794031992887588,0.9411436495642983,-0.9411436495642983,0.0,-24.544348287412408,24.285274271832762,21.84543691050384,61.413289563405215,-0.7483020289087257,-1.0,1.0,0.0,-48.0,2.025026081706338,45.97497391829366
0.085,14.208333225,3.922409305578708,-1.5952382591228322,4.687947048056754,-0.7655377424780463,0.9243144268019358,-0.9243144268019358,0.0,-24.470065032483273,23.748039490437055,22.673050628610145,61.22785049237251,-0.7279153079060172,-1.0,1.0,0.0,-48.0,0.9659366003667458,47.034063399633254
0.0855,14.2791665575,3.9671573655966297,-1.5646686887263492,4.718516618453237,-0.7513592528566075,0.8502609061034675,-0.8502609061034675,0.0,-24.400265156268336,23.059844376074,23.328343215327145,61.053218022880735,-0.6609557537100839,-1.0,1.0,0.0,-48.0,0.0014463945756874041,47.99855360542432
0.086,14.349999889999998,4.012127955091561,-1.5341814247776058,4.749003882401981,-0.73687592731042,0.7359921964947211,-0.684750534857746,-0.05124166163697523,-24.33901549244134,22.218874721208046,23.822457337451468,60.89987429130499,-0.5640145323787062,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0865,14.420833222499999,4.0573210740635055,-1.5037645338441346,4.779420773335452,-0.7220996992719462,0.5946290252242011,-0.3991334138949345,-0.19549561132926663,-24.288351631689412,21.227392567935038,24.170805859573306,60.77223806999646,-0.45481963252339863,-1.0,1.0,0.0,-48.0,0.0,48.0
0.087,14.491666554999998,4.102736722512461,-1.4734043496121803,4.809780957567406,-0.7070442350549451,0.41322034909182875,0.006949728448089968,-0.4201700775399187,-24.250180608890588,20.093713372108027,24.393345694215313,60.67362635481925,-0.3317813258658688,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0875,14.562499887499998,4.148374900438427,-1.4430855059230414,4.840099801256545,-0.6917249008181177,0.18178779000693523,0.5336624776820795,-0.7154502676890148,-24.226582369025305,18.832124649882363,24.513448991959425,60.607399978731216,-0.19621782513461722,-1.0,1.0,0.0,-48.0,0.0,48.0
0.088,14.633333219999999,4.194235607841405,-1.4127911594947529,4.870394147684833,-0.6761585398434287,0.2259678462753637,0.5156948795741709,-0.7416627258495346,-24.218171842294336,17.460909224325132,24.55482753989684,60.57337654319874,-0.24234123662847662,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0885,14.704166552499998,4.2403188447213935,-1.382528436526833,4.900656870652753,-0.6603380259313596,0.5144962572058703,0.0,-0.5144962572058703,-24.18661602615267,15.978119304417241,24.502264302529365,60.47467710591379,-0.41422704337518124,-1.0,0.0,1.0,-39.820295166228895,-8.179704833771106,48.0
0.089,14.774999884999998,4.286624611078395,-1.3523173565449467,4.93086795063464,-0.6442433395562448,0.5337198934801639,0.0,-0.5337198934801639,-24.154894591404634,14.43195372284581,24.40238629011182,60.36901401729842,-0.42929286160518165,-1.0,0.0,1.0,-38.308207873492215,-9.691792126507783,48.0
0.0895,14.8458332175,4.333152906912407,-1.3221598209600116,4.961025486219574,-0.6278725793071676,0.5393160726659234,0.0,-0.5393160726659234,-24.124152473660907,12.853623239142555,24.277944168899207,60.26096623293231,-0.4331830420567714,-1.0,0.0,1.0,-36.7767273915234,-11.223272608476595,48.0
0.09,14.916666549999999,4.379903732223429,-1.2920563157898879,4.991128991389698,-0.611225259166269,0.5309996008897194,0.0,-0.5309996008897194,-24.094219581673816,11.272064571634742,24.147467908269206,60.153360731315786,-0.42585013525388093,-1.0,0.0,1.0,-35.245440408337046,-12.754559591662954,48.0
0.0905,14.987499882499998,4.426877087011463,-1.2620059353475426,5.021179371832043,-0.5943022848205803,0.5098648445413074,0.0,-0.5098648445413074,-24.064358392204603,9.712450502781794,24.02529585516336,60.04889260319649,-0.4083210035013085,-1.0,0.0,1.0,-33.731981771302415,-14.268018228697585,48.0
0.091,15.058333215,4.4740729712765095,-1.2320065060370249,5.051178801142561,-0.5771058298660519,0.4778787472951911,0.0,-0.4778787472951911,-24.033389443975082,8.194562269977808,23.921295103578185,59.949911826566,-0.3822611890542541,-1.0,0.0,1.0,-32.250609440176255,-15.749390559823743,48.0
0.0915,15.129166547499999,4.521491385018566,-1.2020547906420542,5.081130516537532,-0.5596391315189662,0.4374190233199672,0.0,-0.4374190233199672,-23.99994683804815,6.731681013548303,23.841011039304398,59.85831192094073,-0.34960132348941725,-1.0,0.0,1.0,-30.811148912920178,-17.188851087079822,48.0
0.092,15.199999879999998,4.569132328237634,-1.1721467266650223,5.111038580514564,-0.5419062522769301,0.39089690379534825,0.0,-0.39089690379534825,-23.96282049190601,5.3300466467171495,23.786161419635757,59.77550145737622,-0.3122504827819983,-1.0,0.0,1.0,-29.418376182852278,-18.581623817147722,48.0
0.0925,15.2708332125,4.616995800933713,-1.1422776629713534,5.140907644208233,-0.5239118432745196,0.34048892212356874,0.0,-0.34048892212356874,-23.921330103714062,3.9888921205917844,23.755372804193033,59.702435342920424,-0.2719049749022319,-1.0,0.0,1.0,-28.071870770352298,-19.928129229647702,48.0
0.093,15.341666544999999,4.665081803106804,-1.1124425708070962,5.17074273637249,-0.5056609332656858,0.28798666374043763,0.0,-0.28798666374043763,-23.87567013665569,2.7010252847222005,23.745052553351826,59.639682176690556,-0.22994980106992965,-1.0,0.0,1.0,-26.76633407637413,-21.23366592362587,48.0
0.0935,15.412499877499998,4.713390334756906,-1.0826362167629162,5.20054909041667,-0.4871587556597641,0.23475871007114987,0.0,-0.23475871007114987,-23.827165840650995,1.453898126449217,23.75029464414259,59.58750567701036,-0.18744236941907233,-1.0,0.0,1.0,-25.49233372470342,-22.50766627529658,48.0
0.094,15.48333321,4.76192139588402,-1.052853295479445,5.230332011700141,-0.4684106158161212,0.18180636746507847,0.0,-0.18180636746507847,-23.778387458326602,0.23107383038774343,23.76572973294345,59.54594153363857,-0.1451622565409558,-1.0,0.0,1.0,-24.237402693079318,-23.762597306920682,48.0
0.0945,15.554166542499999,4.810674986488144,-1.0230885280956656,5.260096779083921,-0.44942179259577664,0.12988512161979884,0.0,-0.12988512161979884,-23.73308302720676,-0.986023082130586,23.786247471278852,59.514855700128834,-0.10370610746643984,-1.0,0.0,1.0,-22.987394695833366,-25.012605304166634,48.0
0.095,15.624999874999999,4.85965110656928,-0.9933367380489352,5.289848569130651,-0.4301974625613712,0.07965778345051105,0.0,-0.07965778345051105,-23.69590870409742,-2.21620720878159,23.807540587508953,59.493975824547896,-0.06360340562853732,-1.0,0.0,1.0,-21.727976849512643,-26.272023150487357,48.0
0.0955,15.6958332075,4.908849756127427,-0.9635929184311733,5.319592388748413,-0.41074263262098576,0.03184340071121253,0.0,-0.03184340071121253,-23.671957725605882,-3.4766274128848114,23.826444050015283,59.482893786211,-0.025427657341611974,-1.0,0.0,1.0,-20.446129424910485,-27.553870575089515,48.0
0.096,15.76666654,4.958270935162585,-0.9338523045495705,5.349333002630016,-0.39106206746743055,-0.012671731565263033,0.0,0.012671731565263033,-23.666112873046455,-4.781001103986448,23.8410667439453,59.48104352807925,0.010120841730778804,-1.0,0.0,1.0,-19.13152196056413,-28.86847803943587,48.0
0.0965,15.837499872499999,5.007914643674755,-0.9041104618337741,5.379074845345812,-0.37116020167105734,-0.05278852664646384,0.0,0.05278852664646384,-23.68227033007594,-6.138122100829939,23.850735329565342,59.48766383832334,0.042180129020867804,-1.0,0.0,1.0,-17.77764539942536,-30.22235460057464,48.0
0.097,15.908333205,5.057780881663936,-0.8743633933116051,5.408821913867981,-0.35104103220404514,-0.08723330835819032,0.0,0.08723330835819032,-23.722502967518206,-7.550757252995563,23.855788250888438,59.50175984371167,0.06975275621952337,-1.0,0.0,1.0,-16.382600105319323,-31.617399894680677,48.0
0.0975,15.9791665375,5.107869649130127,-0.8446076633181817,5.438577643861405,-0.3307079947312772,-0.11468651503683806,0.0,0.11468651503683806,-23.786246568776786,-9.015020369325661,23.857270674636606,59.52207938174756,0.09179902673931348,-1.0,0.0,1.0,-14.949467577744429,-33.05053242225557,48.0
0.098,16.04999987,5.158180946073331,-0.8148405257977167,5.4683447813818695,-0.3101638353085381,-0.1339960135901283,0.0,0.1339960135901283,-23.86960180776516,-10.520280060997809,23.856587605536816,59.547121000919546,0.10739594152891277,-1.0,0.0,1.0,-13.486227040116363,-34.51377295988364,48.0
0.0985,16.120833202500002,5.208714772493547,-0.785060037422427,5.498125269757159,-0.2894104972636118,-0.14445657958881178,0.0,0.14445657958881178,-23.964846428820263,-12.049622392827342,23.855172356574094,59.57518906291548,0.11595290687731702,-1.0,0.0,1.0,-12.005214643295743,-35.994785356704256,48.0
0.099,16.191666535,5.259471128390772,-0.7552653593603477,5.527919947819239,-0.26844881942846666,0.27110742576759456,-0.6436217156547576,0.372514289887163,-24.060404944661983,-13.580929800838447,23.85438113272623,59.60490739772808,0.18629547841404331,0.0,-1.0,1.0,0.0,-48.0,48.0
0.0995,16.262499867499997,5.31045001376501,-0.7254453056840773,5.5577400014955085,-0.2472899877304986,0.8053751785616453,-1.7098594095292865,0.9044842309676412,-24.161965550959618,-15.102053257751935,23.87599957791358,59.68707457187709,0.4684164178480487,0.0,-1.0,1.0,0.0,-48.0,48.0
0.1,16.3333332,5.361651428616259,-0.6955669515000935,5.587618355679493,-0.22596692706323382,1.232245038805526,-2.538129291186961,1.305884252381435,-24.257535071060616,-16.59505456163462,23.92706464840864,59.83710795081124,0.7265582386196371,0.0,-1.0,1.0,0.0,-48.0,48.0
0.1005,16.4041665325,5.413075372944519,-0.6655981766212218,5.6175871305583644,-0.20451175761384555,1.5606398850898322,-3.146088025716681,1.5854481406268488,-24.322491538705147,-18.035591759992734,24.00474620823277,60.04716715709015,0.9466090043202781,0.0,-1.0,1.0,0.0,-48.0,48.0
0.101,16.474999865,5.46472184674979,-0.6355115764394836,5.647673730740102,-0.18295188399031215,1.7970871254820686,-3.551779601985195,1.7546924765031262,-24.32847517098392,-19.397989896963264,24.104531255362776,60.30641298906833,1.118836813902593,0.0,-1.0,1.0,0.0,-48.0,48.0
0.1015,16.545833197500002,5.516590850032073,-0.6052856712778794,5.677899635901706,-0.16130878586963338,1.9454930099378214,-3.7735783033493724,1.828085293411551,-24.245047571487806,-20.656952138742074,24.22083436240671,60.602195953751576,1.2385657935151162,0.0,-1.0,1.0,0.0,-48.0,48.0
0.102,16.616666529999996,5.568682382791365,-0.5749054891247167,5.708279818054869,-0.13959743526350454,2.007078611414348,-3.8299914770248598,1.8229128656105118,-24.041829304484747,-21.789602308581113,24.34769803249313,60.92135274381429,1.306338059816522,0.0,-1.0,1.0,0.0,-48.0,48.0
0.1025,16.687499862499998,5.62099644502767,-0.5443625027256391,5.738822804453947,-0.11782635942627717,1.9805034454034063,-3.739326185860122,1.7588227404567158,-23.690964539825707,-22.777631654644843,24.47949975472166,61.25146605043618,1.3274467321107526,0.0,-1.0,1.0,0.0,-48.0,48.0
0.103,16.758333195,5.673533036740986,-0.5136539795407152,5.769531327638871,-0.09599829089788514,1.8621880965429847,-3.519248786614379,1.6570606900713944,-23.16965371062747,-23.609227263570308,24.61156667385945,61.581926516209585,1.3108286031672804,0.0,-1.0,1.0,0.0,-48.0,48.0
0.1035,16.8291665275,5.726292157931314,-0.482781881739438,5.800403425440148,-0.07411126750883401,1.6468262473910817,-3.1862920743381227,1.539465826947041,-22.46242588280897,-24.280436189188624,24.740599147789563,61.904648823470254,1.2674356011154324,0.0,-1.0,1.0,0.0,-48.0,48.0
0.104,16.899999859999998,5.779273808598653,-0.45175151723264506,5.831433789946941,-0.05215998134828848,1.3280521734514945,-2.7553833185031187,1.4273311450516242,-21.5628222082905,-24.795686982444646,24.86482666778329,62.214339861060445,1.2083293187697013,0.0,-1.0,1.0,0.0,-48.0,48.0
0.1045,16.9708331925,5.832477988743003,-0.4205701764995518,5.862615130680035,-0.03013714193703176,0.8992071809123434,-2.239471877672528,1.3402646967601846,-20.47423930139966,-25.16733640691689,24.983862750434447,62.50828937449124,1.14282360089571,0.0,-1.0,1.0,0.0,-48.0,48.0
0.105,17.041666524999997,5.885904698364365,-0.3892459838906184,5.893939323288968,-0.008034624924603051,0.35413305592352606,-1.649324251851999,1.295191195928473,-19.209816569466376,-25.414292148288922,25.09828104393404,62.78573727505357,1.077006545024017,0.0,-1.0,1.0,0.0,-48.0,48.0
0.1055,17.112499857499998,5.939553937462738,-0.35778750591264946,5.925397801266937,0.014156136195801139,0.0,-1.1496219247565314,1.1496219247565314,-17.79005022542158,-25.55796016477432,25.207048611587126,63.042092539311405,0.925739688341892,0.0,-1.0,1.0,6.385405551172018,-48.0,41.61459444882799
0.106,17.18333319,5.9934257060381215,-0.3262139753750694,5.9569713318045165,0.03645437423360498,0.0,-0.8316639010682005,0.8316639010682005,-16.235351137838574,-25.609057955567472,25.296190874602445,63.24134466910318,0.6694363955804694,0.0,-1.0,1.0,7.921082402643941,-48.0,40.07891759735607
0.1065,17.2541665225,6.047520004090517,-0.29455665465152947,5.988628652528057,0.05889135156246006,0.0,-0.5268990848383136,0.5268990848383136,-14.58249649574317,-25.590652880228387,25.363147848201354,63.377691857983386,0.42361137153753214,0.0,-1.0,1.0,9.531256020270346,-48.0,38.46874397972965
0.107,17.324999854999998,6.101836831619923,-0.2628462167204091,6.020339090459177,0.08149774116074582,0.0,-0.2411604350022868,0.2411604350022868,-12.872976444134318,-25.527513801145382,25.408191837990863,63.45447332839387,0.1935825212118808,0.0,-1.0,1.0,11.186684537442941,-48.0,36.81331546255706
