time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,electromagnetic_torque_Nm,phase_cmd_a,phase_cmd_b,phase_cmd_c
0.0678,0.0,-4.381025537235242,4.381025537235242,-2.935749998640255,65.62026588545336,-65.46241263735817,164.17244628984142,-3.498008192457383,0.0,1.0,-1.0
0.068,0.0,-4.217659619333647,4.217659619333647,-6.671507656386084,65.55080366878084,-65.22031153353628,163.77837174207454,-3.3676488909820383,0.0,-1.0,1.0
0.0682,0.0,-5.392737563624746,5.392737563624746,-10.490440901444579,65.45706802167402,-65.01111456834313,163.380397731623,-4.3063958643727585,0.0,-1.0,1.0
0.0684,0.0,-5.76361795709796,5.76361795709796,-14.434090914434428,65.33335162905999,-64.85148202454918,162.97616569152706,-4.603959369175181,0.0,1.0,-1.0
0.06860000000000001,0.0,-5.273752844657024,5.273752844657024,-18.52324614147651,65.18312447338073,-64.75712388536807,162.57341593117482,-4.215158736084507,0.0,1.0,-1.0
0.0688,0.0,-4.779876238349949,4.779876238349949,-22.75370521348094,65.01126160928864,-64.73287306774121,162.17349463652363,-3.8240583505829076,0.0,1.0,-1.0
0.069,0.0,-4.283139280809089,4.283139280809089,-27.0957506271792,64.82450358102382,-64.77176195423229,161.77633407243016,-3.4311499190709926,0.0,1.0,-1.0
0.0692,0.0,-4.529172827756247,4.529172827756247,-31.49610901083564,64.6300018529653,-64.85313313586595,161.38081513493097,-3.6339604317512886,0.0,-1.0,1.0
0.0694,0.0,-5.755683426916679,5.755683426916679,-35.88078306009058,64.4313797896363,-64.93927256244564,160.9784441467884,-4.625566631724293,0.0,-1.0,1.0
0.06960000000000001,0.0,-5.593451163126491,5.593451163126491,-40.16466208060271,64.2347792541183,-64.98314856987582,160.5710202321843,-4.501274063269882,0.0,1.0,-1.0
0.0698,0.0,-5.082930457498335,5.082930457498335,-44.259090083543285,64.0465689222462,-64.92888534493792,160.16629955358957,-4.093078672551884,0.0,1.0,-1.0
0.07,0.0,-4.566358103192835,4.566358103192835,-48.07633486631885,63.86809098730564,-64.71003872201344,159.76499081162535,-3.6749839968620055,0.0,1.0,-1.0
0.0702,0.0,-4.0391488311167025,4.0391488311167025,-51.53817268280631,63.6988757493148,-64.25709635900759,159.36785468629904,-3.243020471054658,0.0,1.0,-1.0
0.0704,0.0,-5.216318803687704,5.216318803687704,-54.5801536226204,63.5351626610788,-63.50068718550394,158.97035272842362,-4.168447014955229,0.0,-1.0,1.0
0.07060000000000001,0.0,-5.76133761249348,5.76133761249348,-57.15719986435824,63.37243245800311,-62.37901049380938,158.5670252782506,-4.569023836023106,0.0,1.0,-1.0
0.0708,0.0,-5.161030707757227,5.161030707757227,-59.252893531252475,63.213215898467624,-60.85001401530316,158.1691883073636,-4.048159734146571,0.0,1.0,-1.0
0.07100000000000001,4.956268406069708,-4.956268406069708,0.0,-60.87335725883301,63.059637403894,-58.88746463726542,157.78490424282808,-3.8929274562994163,1.0,1.0,0.0
0.0712,4.100443643697445,-4.100443643697445,0.0,-62.02974093153421,62.89792246541677,-56.469898913016024,157.37955799604137,-3.2549261786012043,-1.0,1.0,0.0
0.0714,5.162939137491305,-5.162939137491305,0.0,-62.77751297612192,62.74196855538759,-53.62260094870561,156.9850260136421,-4.128097183360223,1.0,-1.0,0.0
0.0716,5.767810356440924,-5.767810356440924,0.0,-63.16530777272161,62.58480139749663,-50.37279732266457,156.57910668127084,-4.632181121533493,-1.0,1.0,0.0
0.0718,5.183275945178596,-5.183275945178596,0.0,-63.264308100319546,62.43318314068437,-46.77894027237046,156.17355346376462,-4.171799695074235,-1.0,1.0,0.0
0.07200000000000001,4.596605208698967,-4.596605208698967,0.0,-63.14611153103023,62.29007313891709,-42.9115016679874,155.7718702970582,-3.7014424922398472,-1.0,1.0,0.0
0.0722,4.0035885373592945,-4.0035885373592945,0.0,-62.87962020865685,62.15616225788464,-38.84997637691798,155.3747307646904,-3.2218355132722616,-1.0,1.0,0.0
0.0724,5.412496679545777,-5.412496679545777,0.0,-62.524561323868255,62.02740204832343,-34.67611029257124,154.97495229116467,-4.349974484369163,1.0,-1.0,0.0
0.0726,5.635686079386053,-5.635686079386053,0.0,-62.132140342393086,61.89880338660827,-30.470691213075497,154.56744817163934,-4.522294126318526,-1.0,1.0,0.0
0.0728,5.009152384777062,-5.009152384777062,0.0,-61.74877353721987,61.77054513177081,-26.309827225974697,154.164056626075,-4.01343285340198,-1.0,1.0,0.0
0.07300000000000001,4.372960631788829,-4.372960631788829,0.0,-61.40414587957674,61.63757077717763,-22.253653143073176,153.76626033486568,-3.499184943666743,-1.0,1.0,0.0
0.0732,4.632028573337632,-4.632028573337632,0.0,-61.114505877772345,61.4933565756987,-18.34478712321626,153.37258826194653,-3.70289846859966,1.0,-1.0,0.0
0.0734,5.937859745122724,-5.937859745122724,0.0,-60.88052219731584,61.327450026194875,-14.605685963603678,152.96997432221582,-4.743766232649969,-1.0,1.0,0.0
0.0736,5.272845686421995,-5.272845686421995,0.0,-60.702002571180806,61.13931913462271,-11.041817370995341,152.5656535011835,-4.2109771946765004,-1.0,1.0,0.0
0.0738,4.601697833632174,-4.601697833632174,0.0,-60.572309416528114,60.931196589580445,-7.639531443383915,152.16696969153645,-3.674400702730969,-1.0,1.0,0.0
0.07400000000000001,4.172494566217699,-4.172494566217699,0.0,-60.47802075776745,60.705742689012965,-4.3688226109331465,151.7738915519874,-3.3315255300171636,1.0,-1.0,0.0
0.0742,5.735945715924876,-5.735945715924876,0.0,-60.39984289896475,60.46475146756099,-1.1883107656623506,151.37510696818634,-4.579833277405197,1.0,-1.0,0.0
0.07440000000000001,5.4227898923060005,-5.4227898923060005,0.0,-60.32331831074917,60.21754851612007,1.9488144321600547,150.96962490553184,-4.329796769698396,-1.0,1.0,0.0
0.0746,4.723723366159386,-4.723723366159386,0.0,-60.241668400538934,59.98138104262728,5.090575998094953,150.56982962254148,-3.7716747719597623,-1.0,1.0,0.0
0.0748,4.019562151305035,-4.019562151305035,0.0,-60.14666049600221,59.76998555087679,8.28086780939982,150.1761227474512,-3.2096474655433074,-1.0,1.0,0.0
0.075,5.565119691271395,-5.565119691271395,0.0,-60.02978803564809,59.5927134767579,11.553586682800068,149.77898047900254,-4.444639271524211,1.0,-1.0,0.0
0.0752,5.47372178494152,-5.47372178494152,0.0,-59.887750807157765,59.45814188047977,14.929118517698596,149.373018167716,-4.3733883184587405,-1.0,1.0,0.0
0.07540000000000001,4.749822201502281,-4.749822201502281,0.0,-59.728102266098176,59.37817586327416,18.414211919997992,148.97246724204768,-3.797571824315729,-1.0,1.0,0.0
0.0756,4.023119326729479,-4.023119326729479,0.0,-59.55512713198819,59.353004940173655,21.9983807240431,148.5780701555961,-3.219732250821659,-1.0,1.0,0.0
0.0758,5.590605861515575,-5.590605861515575,0.0,-59.369957922751944,59.37064531557474,25.653194685584324,148.17978860302227,-4.479908621293207,1.0,-1.0,0.0
0.076,5.445966625660024,-5.445966625660024,0.0,-59.17581008741062,59.4121088224291,29.335753612368947,147.77219016915743,-4.370415352511024,-1.0,1.0,0.0
0.0762,4.707068934810677,-4.707068934810677,0.0,-58.98340914761822,59.45747986580974,32.99580332937498,147.36999520690284,-3.7830592889939387,-1.0,1.0,0.0
0.07640000000000001,4.074501198974961,-4.074501198974961,0.0,-58.79676527561549,59.472838943798656,36.57368178533014,146.97397603228313,-3.2787412928697592,1.0,-1.0,0.0
0.0766,5.7397750229004885,-5.7397750229004885,0.0,-58.61346254312163,59.412128758236236,40.00330547063829,146.57236937988665,-4.62188299118508,1.0,-1.0,0.0
0.07680000000000001,5.362971333008119,-5.362971333008119,0.0,-58.43359121568824,59.2283371719131,43.22183051007381,146.16325251561835,-4.317210639943391,-1.0,1.0,0.0
0.077,4.600990512146562,-4.600990512146562,0.0,-58.26263605358017,58.878991889729534,46.17733803918441,145.7612680796737,-3.6976044860557105,-1.0,1.0,0.0
0.0772,4.382716318441418,-4.382716318441418,0.0,-58.09959348885482,58.316785361791176,48.82384727329567,145.36696702549096,-3.5098755498772602,1.0,-1.0,0.0
0.07740000000000001,5.94493222883109,-5.94493222883109,0.0,-57.93682536694022,57.49230459740744,51.12209439307577,144.9652899919486,-4.733673522186557,-1.0,1.0,0.0
0.0776,5.127653794157952,-5.127653794157952,0.0,-57.77570712323578,56.37247502876933,53.054161237737354,144.5635888149906,-4.048822833646115,-1.0,1.0,0.0
0.07780000000000001,4.2806735269334295,-4.2806735269334295,0.0,-57.619931262869656,54.935862115557214,54.61923610631311,144.17393446741536,-3.341898150992858,-1.0,1.0,0.0
0.078,4.547839057123504,0.0,-4.547839057123504,-57.451145052160015,53.15178094725439,55.809226975439536,143.75155457784908,-3.5831956394774647,-1.0,0.0,1.0
0.0782,4.628636250927267,0.0,-4.628636250927267,-57.29618660818189,51.04490469062066,56.671854256192844,143.36288101999858,-3.679589874581402,1.0,0.0,-1.0
0.0784,5.803495311237087,0.0,-5.803495311237087,-57.13670732573575,48.61075989604624,57.2217504385857,142.9596495510499,-4.642420259980764,-1.0,0.0,1.0
0.0786,4.97730644025283,0.0,-4.97730644025283,-56.97930974467571,45.88117184946661,57.505460060659615,142.55500205506425,-3.997234568050117,-1.0,0.0,1.0
0.07880000000000001,4.15430623758969,0.0,-4.15430623758969,-56.828772368342825,42.89740106923616,57.57307423862261,142.15735079614996,-3.343198943209111,-1.0,0.0,1.0
0.079,5.457856199488681,0.0,-5.457856199488681,-56.68302588791364,39.70482748698477,57.4701555740206,141.75877721163096,-4.3950128619073325,1.0,0.0,-1.0
0.0792,5.415478196329631,0.0,-5.415478196329631,-56.53840081509147,36.355373905208005,57.24041805826882,141.34907591594757,-4.359184584830404,-1.0,0.0,1.0
0.0794,4.572375595876052,0.0,-4.572375595876052,-56.40181772485725,32.91167791467996,56.93580309089491,140.9469151848702,-3.6767187904246295,-1.0,0.0,1.0
0.0796,4.599435665862464,0.0,-4.599435665862464,-56.27169194293185,29.430153028907526,56.59516221466165,140.55241444125244,-3.693453695333808,1.0,0.0,-1.0
0.07980000000000001,5.792337736388474,0.0,-5.792337736388474,-56.13776842638863,25.95970932843156,56.24273511795071,140.14668195408683,-4.644746649995398,-1.0,0.0,1.0
0.08,4.918711160117865,0.0,-4.918711160117865,-56.001586753028654,22.54913173072483,55.907752363161045,139.74238756124402,-3.939031848808042,-1.0,0.0,1.0
0.08020000000000001,4.037881950857126,0.0,-4.037881950857126,-55.86243628881087,19.23578317148795,55.60972639788948,139.3477005223734,-3.2301317642724037,-1.0,0.0,1.0
0.0804,5.804621118364595,0.0,-5.804621118364595,-55.711067425922174,16.04256134148915,55.3522052980449,138.9493539330151,-4.639677696083525,1.0,0.0,-1.0
0.0806,5.192049025461149,0.0,-5.192049025461149,-55.542530196181126,12.982352305608558,55.13593214565057,138.54323494638325,-4.147788253708935,-1.0,0.0,1.0
0.08080000000000001,4.285991372456689,0.0,-4.285991372456689,-55.361693620972,10.057824691594131,54.96494232028094,138.14669915524706,-3.422875918772324,-1.0,0.0,1.0
0.081,5.315962817400577,0.0,-5.315962817400577,-55.16541506668426,7.257787803005492,54.82981007308212,137.75285951149792,-4.244779593020334,1.0,0.0,-1.0
0.08120000000000001,5.4052005340236144,0.0,-5.4052005340236144,-54.94920063528379,4.5619602520907785,54.715373129184144,137.34628592271793,-4.315799358482165,-1.0,0.0,1.0
0.0814,4.4779868433420305,0.0,-4.4779868433420305,-54.725253666808406,1.9446429772592733,54.61993534457474,136.94774727527252,-3.575424404692873,-1.0,0.0,1.0
0.0816,4.947496385884557,0.0,-4.947496385884557,-54.49889248741117,-0.6256941446992307,54.53315426179518,136.55560879772634,-3.9503002621908867,1.0,0.0,-1.0
0.0818,5.565525981219911,0.0,-5.565525981219911,-54.26976884354628,-3.1813208622853435,54.43848073946353,136.14969627233233,-4.443774786078083,-1.0,0.0,1.0
0.082,4.61818427002118,0.0,-4.61818427002118,-54.05445698265359,-5.7530265258014675,54.33706566853439,135.7495117422245,-3.6874683266772976,-1.0,0.0,1.0
0.08220000000000001,4.690756126447917,0.0,-4.690756126447917,-53.86306876809704,-8.367712922528547,54.22557947779722,135.35780826124966,-3.7457572302022255,1.0,0.0,-1.0
0.0824,5.6746368548398785,0.0,-5.6746368548398785,-53.69520553801588,-11.04378302590588,54.09312731713247,134.95286196039126,-4.532394772932607,-1.0,0.0,1.0
0.0826,4.708447064483256,0.0,-4.708447064483256,-53.56388133097674,-13.793337294755363,53.94625175663486,134.55134709948786,-3.7621754181641767,-1.0,0.0,1.0
0.0828,4.536536641164518,0.0,-4.536536641164518,-53.47492632199259,-16.619038198116286,53.78891186397537,134.15926961154034,-3.627079467647368,1.0,0.0,-1.0
0.083,5.737577419985248,0.0,-5.737577419985248,-53.41907110770918,-19.51007615784372,53.61500226917109,133.75454710846017,-4.591367514991861,-1.0,0.0,1.0
0.08320000000000001,4.756483295513539,0.0,-4.756483295513539,-53.39686673962136,-22.450250732952597,53.43367228542165,133.35147071804295,-3.8105142117084387,-1.0,0.0,1.0
0.0834,4.462432024757218,0.0,-4.462432024757218,-53.401301023930756,-25.41501305911016,53.251751818800706,132.95815593558473,-3.579562270509432,1.0,0.0,-1.0
0.08360000000000001,5.7651532427229615,0.0,-5.7651532427229615,-53.40794163136103,-28.367153579763524,53.063672102979,132.5524503583765,-4.630809672087567,-1.0,0.0,1.0
0.0838,4.772658910194795,0.0,-4.772658910194795,-53.40150820694562,-31.270892336411865,52.877419369129434,132.14753925030243,-3.8383845324667374,-1.0,0.0,1.0
0.084,4.451141544701253,0.0,-4.451141544701253,-53.360838002792384,-34.088117815442345,52.698623014045374,131.75273924097775,-3.5831184676716106,1.0,0.0,-1.0
0.08420000000000001,5.761298621954708,0.0,-5.761298621954708,-53.248591723825456,-36.772456812592104,52.51941614413798,131.34578580940237,-4.63936527709267,-1.0,0.0,1.0
0.0844,4.752795386007481,0.0,-4.752795386007481,-53.039863617972635,-39.28856497207498,52.34547673409038,130.9402924876382,-3.8252164392056756,-1.0,0.0,1.0
0.08460000000000001,4.530365861832884,0.0,-4.530365861832884,-52.70755187274695,-41.605257168809594,52.180210381375105,130.54584450345982,-3.639946865007447,1.0,0.0,-1.0
0.0848,5.702226559381991,0.0,-5.702226559381991,-52.21254558896799,-43.68714571749065,52.01363608221565,130.13963815767676,-4.566796939978564,-1.0,0.0,1.0
0.085,4.658350868766345,0.0,-4.658350868766345,-51.53434137142972,-45.51847191705324,51.85124117237744,129.73806151300323,-3.7121436272777117,-1.0,0.0,1.0
0.0852,4.8004385270552214,0.0,-4.8004385270552214,-50.653052946387895,-47.0895558687001,51.69502144858943,129.34867558889007,-3.798381678503733,1.0,0.0,-1.0
0.0854,5.523339025173118,0.0,-5.523339025173118,-49.542380867751866,-48.387954027207975,51.534859996912466,128.9481472822698,-4.3295222210717785,-1.0,0.0,1.0
0.08560000000000001,0.0,4.322315224618032,-4.322315224618032,-48.20734273269568,-49.43302166825857,51.38636711569095,128.57659453256247,-3.389210770916696,0.0,1.0,1.0
0.0858,0.0,5.388471170446019,-5.388471170446019,-46.621465466615376,-50.21306357855761,51.22462673307145,128.1716623046381,-4.264546936605232,0.0,-1.0,1.0
0.08600000000000001,0.0,4.30209672301415,-4.30209672301415,-44.80643424408344,-50.76311544233748,51.067260454942,127.77641162632939,-3.428521124322404,0.0,-1.0,1.0
0.0862,0.0,5.534719697823636,-5.534719697823636,-42.77179098692982,-51.10402453336776,50.911408202289884,127.38186750114964,-4.432552576911708,0.0,1.0,-1.0
0.0864,0.0,5.1547419695035535,-5.1547419695035535,-40.53301318004313,-51.25801441989951,50.75205551455543,126.9732541122597,-4.141309856784684,0.0,-1.0,1.0
0.08660000000000001,0.0,4.075036190789239,-4.075036190789239,-38.12493155456673,-51.26582337970685,50.600204861217655,126.5759211775299,-3.2795159445177093,0.0,-1.0,1.0
0.0868,0.0,5.987862848732726,-5.987862848732726,-35.57389288360265,-51.152462106309194,50.4502892565932,126.17430101796324,-4.821769055239997,0.0,1.0,-1.0
0.08700000000000001,0.0,4.91308806017961,-4.91308806017961,-32.91430408882043,-50.94753020502804,50.30164609797506,125.76608153446809,-3.9553281228768524,0.0,-1.0,1.0
0.0872,0.0,4.361685682717478,-4.361685682717478,-30.187677132431944,-50.68755233011748,50.161926731870075,125.37105094772738,-3.508574950987605,0.0,1.0,-1.0
0.0874,0.0,5.731124009743755,-5.731124009743755,-27.424002886334222,-50.38807733649181,50.0205008716198,124.96479184378528,-4.6049291553424085,0.0,-1.0,1.0
0.0876,0.0,4.61410372833104,-4.61410372833104,-24.661096490279533,-50.07632753967518,49.88146202889233,124.56118945098612,-3.702723228293687,0.0,-1.0,1.0
0.0878,0.0,4.989468688382688,-4.989468688382688,-21.930958912083703,-49.77266646936878,49.745892122155624,124.16787706739667,-3.998978993060106,0.0,1.0,-1.0
0.08800000000000001,0.0,5.387734812580038,-5.387734812580038,-19.25513011457431,-49.47991737973209,49.60142092165527,123.75981370597357,-4.313387032980305,0.0,-1.0,1.0
0.0882,0.0,4.245908683324378,-4.245908683324378,-16.658202309537625,-49.21665465489437,49.455615051548975,123.36207613628991,-3.3961283716322574,0.0,-1.0,1.0
0.0884,0.0,5.736389363364393,-5.736389363364393,-14.152334547813439,-48.98394205644725,49.302658357970536,122.96603639641859,-4.585088905044463,0.0,1.0,-1.0
0.0886,0.0,4.978359132377426,-4.978359132377426,-11.74341485041718,-48.77805649542044,49.13579015416507,122.55971471944599,-3.9772472852927203,0.0,-1.0,1.0
0.0888,0.0,4.353844642491449,-4.353844642491449,-9.434397188529939,-48.606936599109986,48.96352956088672,122.16755725866281,-3.47724601267635,0.0,1.0,-1.0
0.08900000000000001,0.0,5.691366517006783,-5.691366517006783,-7.2173684242521885,-48.45639595749652,48.7751630938053,121.76376196337482,-4.54470550727069,0.0,-1.0,1.0
0.0892,0.0,4.512808776490215,-4.512808776490215,-5.0827323037201335,-48.32705412031215,48.57738224637134,121.36324355020808,-3.603324846336121,0.0,-1.0,1.0
0.08940000000000001,0.0,5.272272445500599,-5.272272445500599,-3.0153589077626335,-48.21485146837687,48.37402809484869,120.97091102501382,-4.20963092654292,0.0,1.0,-1.0
0.0896,0.0,5.192568930119392,-5.192568930119392,-0.9967281126317128,-48.10453099189482,48.15895251553155,120.56380173751396,-4.145977203456008,0.0,-1.0,1.0
0.0898,0.0,4.0056343199088005,-4.0056343199088005,0.9920849792147293,-48.001579293509664,47.947410655992336,120.16991887842492,-3.198275996933479,0.0,1.0,-1.0
0.09000000000000001,0.0,5.855063149484078,-5.855063149484078,2.9707551709520117,-47.893138305635766,47.73625797514909,119.76923264093348,-4.674958182705019,0.0,-1.0,1.0
0.0902,0.0,4.644567297631789,-4.644567297631789,4.957306272239945,-47.777410424892516,47.53282086279275,119.36676319553872,-3.7085263227197056,0.0,-1.0,1.0
0.09040000000000001,0.0,5.068630490022588,-5.068630490022588,6.96805429042098,-47.65687405739259,47.34751452140056,118.97519712115695,-4.047416203446606,0.0,1.0,-1.0
0.0906,0.0,5.275130548694063,-5.275130548694063,9.013586892438362,-47.519525219844446,47.174743694639325,118.56805528838326,-4.21297818811392,0.0,-1.0,1.0
0.0908,0.0,4.048943661488899,-4.048943661488899,11.103344458092806,-47.376246225385046,47.02963031021694,118.1732190728153,-3.234608301315717,0.0,-1.0,1.0
0.091,0.0,5.889529844558106,-5.889529844558106,13.23879627417735,-47.220652578970544,46.90780370865932,117.77311801226261,-4.707121301403072,0.0,-1.0,1.0
0.0912,0.0,4.650163433102759,-4.650163433102759,15.417503155990707,-47.05495030914648,46.81084591277206,117.36980887069825,-3.7189401380989393,0.0,-1.0,1.0
0.09140000000000001,0.0,5.098204525517004,-5.098204525517004,17.634007295047265,-46.886681474796234,46.7429533038465,116.97745600451331,-4.080641211179729,0.0,1.0,-1.0
0.0916,0.0,5.238024277057189,-5.238024277057189,19.872204862192998,-46.70714656987218,46.68941265885961,116.56911490366714,-4.196767257244711,0.0,-1.0,1.0
0.0918,0.0,4.022953108746504,-4.022953108746504,22.12036996968827,-46.529993016823994,46.65514951223861,116.17356716327212,-3.2268911765394708,0.0,1.0,-1.0
0.092,0.0,5.814068594778623,-5.814068594778623,24.35543344629919,-46.34895695451762,46.622746473594674,115.77034825088697,-4.669104561498271,0.0,-1.0,1.0
0.0922,0.0,4.553038407675961,-4.553038407675961,26.556518186523537,-46.168326969486145,46.58316498439601,115.3661245460646,-3.660529526296539,0.0,-1.0,1.0
0.09240000000000001,0.0,5.307743852231247,-5.307743852231247,28.702886516127595,-45.99334293381908,46.52659317117383,114.97097336653397,-4.271270458018462,0.0,1.0,-1.0
0.0926,0.0,5.106086451501184,-5.106086451501184,30.765013698557787,-45.81501813958,46.42752766351502,114.56052137010057,-4.111350120828692,0.0,-1.0,1.0
0.09280000000000001,0.0,4.30752567833069,-4.30752567833069,32.72800194149903,-45.645704648829955,46.2812913280342,114.16481899490002,-3.4684756581608,0.0,1.0,-1.0
0.093,0.0,5.642860696094561,-5.642860696094561,34.563802389126806,-45.474881073972504,46.05986424254388,113.7576711304484,-4.5405097655462185,0.0,-1.0,1.0
0.0932,0.0,4.352559492097927,-4.352559492097927,36.25887866126958,-45.308861251990926,45.75272566736494,113.35572032923787,-3.496523804534564,0.0,-1.0,1.0
0.09340000000000001,0.0,5.719019945980272,-5.719019945980272,37.798632074305445,-45.147180428948495,45.34351223807089,112.95913956281896,-4.581462627027642,0.0,1.0,-1.0
0.0936,0.0,4.841896598074789,-4.841896598074789,39.16688773953679,-44.98318151312519,44.811315225462295,112.55281855117991,-3.8628590014980717,0.0,-1.0,1.0
0.09380000000000001,0.0,4.869575955498451,-4.869575955498451,40.36579047131476,-44.8267713169726,44.153971560227184,112.16304813543987,-3.8631126134694793,0.0,1.0,-1.0
0.094,0.0,5.288130552079231,-5.288130552079231,41.38219032280777,-44.66560097963063,43.34988145143475,111.76017417533778,-4.164608413812029,0.0,-1.0,1.0
0.0942,0.0,4.13170215954556,-4.13170215954556,42.2283088511675,-44.511095156112226,42.4039055001478,111.37360937083893,-3.224344599560034,0.0,1.0,-1.0
0.0944,-5.899023458509007,5.899023458509007,0.0,42.89348654659013,-44.34618258043938,41.29692815450239,110.96095827605774,-4.637927273596317,-1.0,-1.0,0.0
0.0946,-4.898229667936454,4.898229667936454,0.0,43.400376668314976,-44.18549125302724,40.043796937389835,110.55861874988611,-3.8804364742909216,1.0,-1.0,0.0
0.09480000000000001,-4.8159624034352095,4.8159624034352095,0.0,43.76233193500849,-44.03038853496035,38.64969275124369,110.16933996880564,-3.8377868216182827,-1.0,1.0,0.0
0.095,-5.308625460235363,5.308625460235363,0.0,43.98156563961573,-43.86901339256882,37.112051638557126,109.76241964077666,-4.2488660697619975,1.0,-1.0,0.0
0.0952,-4.082516910786679,4.082516910786679,0.0,44.085747470466494,-43.71344577497085,35.45266096300536,109.36686878186184,-3.2774248286549827,-1.0,1.0,0.0
0.0954,-5.720420459587531,5.720420459587531,0.0,44.08383475071323,-43.55593486177168,33.67924667620665,108.96208202732504,-4.601016443858638,1.0,-1.0,0.0
0.0956,-4.357870534660591,4.357870534660591,0.0,43.99793095004227,-43.40133112899353,31.812518431560896,108.55918273075308,-3.50845188204805,1.0,-1.0,0.0
0.09580000000000001,-5.78513883575601,5.78513883575601,0.0,43.84654461155164,-43.25095988708451,29.87183627893603,108.16085773016745,-4.658535133195025,-1.0,1.0,0.0
0.096,-4.746646501527413,4.746646501527413,0.0,43.640283860885376,-43.09891406796441,27.87293627063905,107.75224924597622,-3.8209904041482776,1.0,-1.0,0.0
0.09620000000000001,-5.114534012120946,5.114534012120946,0.0,43.40442409417736,-42.954746166963695,25.842343569061626,107.35780117617941,-4.114157599356192,-1.0,1.0,0.0
0.0964,-5.114926689582206,5.114926689582206,0.0,43.14065430324961,-42.80602988408508,23.792399666043067,106.9477073422156,-4.110522794324202,1.0,-1.0,0.0
0.0966,-4.489810143006216,4.489810143006216,0.0,42.87356409996491,-42.66461765972941,21.749073677840602,106.55351621201035,-3.6042939710674324,-1.0,1.0,0.0
0.09680000000000001,-5.460479075116737,5.460479075116737,0.0,42.601196641547006,-42.517828123920744,19.72305891439667,106.14607107634563,-4.378783396437528,1.0,-1.0,0.0
0.097,-4.050089096109155,4.050089096109155,0.0,42.34071604137345,-42.373917665144724,17.733870833206506,105.748957179926,-3.2444935950704616,1.0,-1.0,0.0
0.09720000000000001,-5.783196344371623,5.783196344371623,0.0,42.091683969799774,-42.225573010218376,15.790876224138804,105.34712825768536,-4.6287284750802895,1.0,-1.0,0.0
0.0974,-4.356741154315391,4.356741154315391,0.0,41.85995941600992,-42.07371561094659,13.904420217429449,104.94610417966021,-3.484429451491235,1.0,-1.0,0.0
0.0976,-5.855741072149226,5.855741072149226,0.0,41.649126599356194,-41.9188857606639,12.081206926264862,104.55019447767657,-4.680552195423509,-1.0,1.0,0.0
0.0978,-4.642745624705023,4.642745624705023,0.0,41.45393515714079,-41.754483683497845,10.32284304375402,104.14538327792819,-3.7093869200140617,1.0,-1.0,0.0
0.098,-5.377764140230603,5.377764140230603,0.0,41.28196187776388,-41.58840799809948,8.631765058334452,103.75305022336511,-4.2953657983705495,-1.0,1.0,0.0
0.09820000000000001,-4.909512235992149,4.909512235992149,0.0,41.12051226498066,-41.4095242112803,7.003077835149435,103.34611565344221,-3.920633314132556,1.0,-1.0,0.0
0.0984,-4.936417073167532,4.936417073167532,0.0,40.9790593650862,-41.23018167420124,5.434125549653198,102.95495035488995,-3.9417152807087796,-1.0,1.0,0.0
0.09860000000000001,-5.158059041689802,5.158059041689802,0.0,40.84192710500631,-41.03832916208369,3.916068235682793,102.54778318952512,-4.118501473540214,1.0,-1.0,0.0
0.0988,-4.529592462495626,4.529592462495626,0.0,40.71837689415287,-40.84767422912811,2.4418818632652295,102.15591023953618,-3.616638229714078,-1.0,1.0,0.0
0.099,-5.388916740754481,5.388916740754481,0.0,40.59359844297416,-40.648164722549765,1.0011148834609795,101.75006174759275,-4.30275019053205,1.0,-1.0,0.0
0.09920000000000001,-4.15620384627917,4.15620384627917,0.0,40.47497134487416,-40.45220088155705,-0.41573222432361745,101.35606564975123,-3.31849724355215,-1.0,1.0,0.0
0.0994,-5.602254321737122,5.602254321737122,0.0,40.35150436387256,-40.25373912786188,-1.8187683311538216,100.95277098543801,-4.473092410424073,1.0,-1.0,0.0
0.09960000000000001,-4.108889460313252,4.108889460313252,0.0,40.22733762254935,-40.06161710251776,-3.2175238989957267,100.55577647186462,-3.280750757682243,1.0,-1.0,0.0
0.0998,-5.798129009645569,5.798129009645569,0.0,40.09717782787796,-39.87480308976457,-4.620331487863614,100.15577954656025,-4.629666551612696,1.0,-1.0,0.0
0.1,-4.292366837172969,4.292366837172969,0.0,39.96121479235711,-39.69711789563944,-6.034320312083272,99.75587881038616,-3.4275953418681953,1.0,-1.0,0.0
