time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.027,1.368397259436044,-13.18976589914706,11.821368639711016,23.53016331484529,-17.359460158472697,-23.85128190718097,-58.85686724756938,0.35321229801561227,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.4215547046788664
0.0272,1.5052071888342962,-13.13719499793593,11.631987809101634,23.51880410954703,-17.866951260904436,-23.821768792447212,-58.8333779536021,0.11850804213362665,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.433323338008912
0.0274,1.627712963225493,-13.062209663491586,11.434496700266093,23.51696226576083,-18.36417296433704,-23.78925530223556,-58.8327695935588,-0.10431908406925672,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.4450895813723033
0.0276,1.7362115294967566,-12.965606140533877,11.22939461103712,23.52411855591047,-18.85016797689722,-23.751857569474485,-58.853830389518684,-0.31480904495037976,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.4568578905447804
0.0278,1.8310829361540595,-12.848172179935098,11.017089243781038,23.53973343429298,-19.323959464636523,-23.707649570757827,-58.89530894376037,-0.5126294788671446,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.4686324747716832
0.028,1.9127899838478157,-12.710687462517289,10.797897478669473,23.563253736757883,-19.784564205585635,-23.65467828729799,-58.955926980730176,-0.6975749344104178,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.4804172901194708
0.0282,1.9818768854053932,-12.553923581377706,10.572046695972313,23.594119334364187,-20.23100719126127,-23.59098035028362,-59.03439193388979,-0.8695645105346905,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.4922160353627563
0.0284,2.038966902496604,-12.378643568892645,10.339676666396041,23.631769659222353,-20.66233739931584,-23.51460005374126,-59.12940921192229,-1.028637787257674,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5040321503595167
0.0286,2.0847589415370553,-12.18560096787688,10.100842026339825,23.675650011070633,-21.077644395782368,-23.423608558268914,-59.23969396906751,-1.1749489676557063,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5158688168329306
0.0288,2.120023109681579,-11.97553846097964,9.855515351298061,23.725217544749064,-21.476075370368548,-23.31612405098795,-59.36398219850967,-1.3087591949063317,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5277289614426373
0.029,2.14559525228616,-11.749186087740073,9.603590835453913,23.77994683246138,-21.856852166051176,-23.190332573360237,-59.501040966604315,-1.4304270590765933,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5396152609917693
0.0292,2.1623705153903376,-11.507259094211435,9.344888578821097,23.839334891331806,-22.219287837031334,-23.044509181729946,-59.64967761001657,-1.5403973655810135,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5515301495800233
0.0294,2.1712959998402894,-11.250455475066396,9.079159475226106,23.902905566949556,-22.562802258628746,-22.877039067988072,-59.8087477280789,-1.639188298541146,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5634758274783598
0.0296,2.17336259679546,-10.979453281981689,8.806090685186229,23.97021316786867,-22.886936319927557,-22.68643824166922,-59.97716181913541,-1.7273771750153792,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.575454271468921
0.0298,2.1695961166391378,-10.694907784251349,8.525311667612211,24.04084525473073,-23.191364255140456,-22.471373361592075,-60.15389043232227,-1.8055850472454988,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5874672463656774
0.03,2.161047843845621,-10.397448577430726,8.236400733585105,24.11442450091237,-23.475903712045916,-22.230680305685173,-60.337967734824005,-1.8744604665375508,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.5995163174083922
0.0302,2.14878466827635,-10.087676742880856,7.938892074604506,24.190609559243736,-23.74052321389591,-21.96338108196495,-60.52849342851728,-1.9346627710297781,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.6116028632057482
0.0304,2.1338789579135584,-9.766162164981496,7.632283207067938,24.269094891031102,-23.9853467424846,-21.66869871099092,-60.72463298813388,-1.9868452975032307,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.6237280888941084
