time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.041818,0.020590978450998776,7.3678241133578135,-7.388415091808812,10.506104602153428,-10.592222791667373,-5.904719604837537,26.25004939003237,-1.302808370971793,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3357279913904365
0.04182,0.03431379786961575,7.360597052181929,-7.394910850051545,10.50557564937844,-10.591761462688085,-5.905606720594495,26.248751673999017,-1.2926240153236428,1.0,0.0,-1.0,48.0,0.0,-48.0,1.335780490189803
0.041822,0.04803301486814604,7.353371417724737,-7.401404432592883,10.505050775591695,-10.591304215588252,-5.906495921776679,26.247464141362197,-1.2824415782576588,1.0,0.0,-1.0,48.0,0.0,-48.0,1.335832986403921
0.041824,0.06174862706869799,7.346147211980007,-7.407895839048705,10.504529980012482,-10.590851049656376,-5.907387209734821,26.24618679020227,-1.2722610618805061,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3358854800531559
0.041826,0.07546063209410381,7.33892443694021,-7.414385069034314,10.504013261859265,-10.590401964180009,-5.908280585818365,26.244919618597503,-1.2620824682978622,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3359379711578685
0.041828,0.08916902756806433,7.331703094596434,-7.420872122164498,10.503500620349664,-10.58995695844574,-5.909176051375565,26.243662624624044,-1.2519057996142857,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3359904597384153
0.04183,0.10287381111529115,7.324483186938315,-7.4273569980536065,10.502992054700467,-10.589516031739224,-5.9100736077534615,26.242415806355936,-1.2417310579331293,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3360429458151508
0.041832,0.11657498036122238,7.317264715954184,-7.433839696315406,10.502487564127636,-10.589079183345149,-5.910973256297834,26.241179161865134,-1.2315582453567475,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3360954294084237
0.041834,0.1302725329322092,7.310047683630968,-7.440320216563177,10.501987147846297,-10.588646412547273,-5.91187499835326,26.239952689221482,-1.221387363986357,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3361479105385798
0.041836,0.14396646645543054,7.302832091954238,-7.446798558409669,10.50149080507074,-10.588217718628389,-5.912778835263104,26.23873638649273,-1.2112184159220956,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3362003892259608
0.041838,0.15765677855907434,7.295617942908115,-7.4532747214671895,10.500998535014427,-10.58779310087035,-5.913684768369454,26.237530251744506,-1.2010514032629156,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3362528654909045
0.04184,0.17134346687205948,7.288405238475413,-7.459748705347472,10.500510336889983,-10.587372558554046,-5.914592799013248,26.236334283040364,-1.1908863281067412,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3363053393537452
0.041842,0.18502652902417438,7.281193980637568,-7.466220509661742,10.500026209909212,-10.586956090959436,-5.915502928534157,26.235148478441754,-1.1807231925504145,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3363578108348126
0.041844,0.1987059626462262,7.273984171374561,-7.472690134020787,10.49954615328309,-10.586543697365526,-5.916415158270646,26.233972836008025,-1.1705619986895632,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3364102799544333
0.041846,0.21238176536974862,7.266775812665071,-7.47915757803482,10.499070166221744,-10.58613537705036,-5.917329489559967,26.23280735379644,-1.1604027486188135,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3364627467329298
0.041848,0.22605393482719816,7.259568906486374,-7.485622841313572,10.498598247934487,-10.585731129291057,-5.918245923738151,26.231652029862154,-1.1502454444316612,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3365152111906202
0.04185,0.23972246865185998,7.25236345481439,-7.49208592346625,10.498130397629806,-10.585330953363767,-5.919164462139992,26.23050686225825,-1.1400900882205325,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3365676733478193
0.041852,0.23085523260237295,7.256425525393303,-7.487280757995676,10.497663391149555,-10.584931598374405,-5.920083288183713,26.229363795161554,-1.1460438711531502,0.0,0.0,-1.0,0.0,0.0,0.0,1.3366201332194692
0.041854,0.22199051740350662,7.260485972811347,-7.482476490214854,10.497194005245783,-10.584529814229448,-5.921000583864456,26.22821477498417,-1.1519962493982177,0.0,0.0,-1.0,0.0,0.0,0.0,1.3366725907990316
0.041856,0.21312832442997642,7.264544796164056,-7.477673120594033,10.496722240492007,-10.584125601405619,-5.921916348382179,26.22705980313136,-1.1579472218302294,0.0,0.0,-1.0,0.0,0.0,0.0,1.3367250460746014
0.041858,0.20426865503863834,7.2686019945564,-7.4728706495950386,10.496248097462153,-10.583718960380148,-5.922830580937629,26.22589888100949,-1.1638967873361752,0.0,0.0,-1.0,0.0,0.0,0.0,1.3367774990342771
0.04186,0.1954115105858758,7.272657567094098,-7.468069077679973,10.495771576730588,-10.583309891630783,-5.923743280732338,26.22473201002603,-1.1698449448031198,0.0,0.0,-1.0,0.0,0.0,0.0,1.3368299496661598
0.041862,0.1865568924274772,7.276711512883672,-7.463268405311149,10.495292678872126,-10.582898395635794,-5.924654446968593,26.223559191589594,-1.1757916931182961,0.0,0.0,-1.0,0.0,0.0,0.0,1.3368823979583526
0.041864,0.17770480191869353,7.280763831032425,-7.458468632951119,10.494811404461997,-10.582484472873968,-5.925564078849476,26.222380427109886,-1.1817370311690545,0.0,0.0,-1.0,0.0,0.0,0.0,1.3369348438989619
0.041866,0.16885524041412125,7.2848145206484896,-7.453669761062611,10.494327754075876,-10.5820681238246,-5.926472175578839,26.22119571799772,-1.1876809578429486,0.0,0.0,-1.0,0.0,0.0,0.0,1.3369872874760975
0.041868,0.1600082092678825,7.288863580840746,-7.448871790108629,10.49384172828986,-10.581649348967511,-5.927378736361356,26.220005065665035,-1.1936234720276016,0.0,0.0,-1.0,0.0,0.0,0.0,1.3370397286778717
0.04187,0.15116370983352745,7.2929110107188695,-7.444074720552397,10.493353327680493,-10.581228148783035,-5.928283760402437,26.21880847152487,-1.1995645726107933,0.0,0.0,-1.0,0.0,0.0,0.0,1.337092167492399
0.041872,0.14232174346395343,7.296956809393364,-7.439278552857317,10.492862552824748,-10.58080452375203,-5.929187246908282,26.217605936991383,-1.2055042584805071,0.0,0.0,-1.0,0.0,0.0,0.0,1.3371446039077974
0.041874,0.13348231151158174,7.301000975975482,-7.434483287487064,10.492369404300026,-10.580378474355868,-5.930089195085901,26.216397463479847,-1.2114425285247954,0.0,0.0,-1.0,0.0,0.0,0.0,1.3371970379121876
0.041876,0.12464541532826345,7.305043509577269,-7.429688924905532,10.491873882684164,-10.579950001076435,-5.930989604143098,26.215183052406644,-1.217379381631855,0.0,0.0,-1.0,0.0,0.0,0.0,1.337249469493693
0.041878,0.11581105626519062,7.309084409311602,-7.4248954655767925,10.491375988555436,-10.57951910439614,-5.931888473288415,26.213962705189264,-1.2233148166901024,0.0,0.0,-1.0,0.0,0.0,0.0,1.33730189864044
0.04188,0.10697923567307921,7.313123674292106,-7.420102909965185,10.490875722492552,-10.579085784797917,-5.932785801731226,26.212736423246316,-1.2292488325880278,0.0,0.0,-1.0,0.0,0.0,0.0,1.3373543253405573
0.041882,0.09814995490204748,7.31716130363321,-7.415311258535257,10.490373085074637,-10.578650042765197,-5.933681588681697,26.21150420799751,-1.2351814282142735,0.0,0.0,-1.0,0.0,0.0,0.0,1.3374067495821773
0.041884,0.08932321530167187,7.321197296450119,-7.410520511751791,10.48986807688127,-10.578211878781959,-5.934575833350757,26.21026606086368,-1.2411126024576276,0.0,0.0,-1.0,0.0,0.0,0.0,1.337459171353435
0.041886,0.08049901822087158,7.325231651858872,-7.405730670079744,10.489360698492451,-10.577771293332672,-5.935468534950143,26.20902198326676,-1.2470423542070705,0.0,0.0,-1.0,0.0,0.0,0.0,1.3375115906424675
0.041888,0.07167736500808353,7.329264368976255,-7.400941733984339,10.48885095048862,-10.577328286902349,-5.936359692692374,26.2077719766298,-1.2529706823516786,0.0,0.0,-1.0,0.0,0.0,0.0,1.3375640074374153
0.04189,0.06285825701117531,7.333295446919845,-7.39615370393102,10.488338833450646,-10.576882859976507,-5.937249305790807,26.20651604237697,-1.258897585780655,0.0,0.0,-1.0,0.0,0.0,0.0,1.3376164217264224
0.041892,0.05404169557735816,7.337324884808047,-7.391366580385405,10.487824347959826,-10.576435013041179,-5.938137373459531,26.205254181933523,-1.2648230633834292,0.0,0.0,-1.0,0.0,0.0,0.0,1.3376688334976343
