time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.006554,6.074838562941882,-6.074838562941882,0.0,5.935583082007631,-14.816777216430333,14.790286563306367,36.972207852818045,3.40978388726131,0.0,-1.0,0.0,0.0,-19.230883630517717,19.230883630517717,0.21338822243719296
0.006556,6.065871992666261,-6.065871992666261,0.0,5.938440541298516,-14.818126749320127,14.791760043518906,36.97561530849614,3.405127383049277,0.0,-1.0,0.0,0.0,-19.23160314752971,19.23160314752971,0.21346217026113037
0.006558,6.0569063912718,-6.0569063912718,0.0,5.941298019448879,-14.819474399044832,14.793231752066388,36.97901810741239,3.400470363600819,0.0,-1.0,0.0,0.0,-19.232319941864368,19.232319941864368,0.21353612489532245
0.00656,6.047941759150404,-6.047941759150404,0.0,5.944155515184504,-14.820820165419423,14.794701688661032,36.98241624905162,3.395812829014048,0.0,-1.0,0.0,0.0,-19.23303401377849,19.23303401377849,0.21361008633045517
0.006562,6.038978096694396,-6.038978096694396,0.0,5.9470130272303345,-14.82216404825895,14.796169853014842,36.98580973289873,3.3911547793877954,0.0,-1.0,0.0,0.0,-19.233745363529145,19.233745363529145,0.21368405455721348
0.006564,6.030015404296502,-6.030015404296502,0.0,5.94987055431047,-14.823506047378515,14.797636244839651,36.98919855843874,3.3864962148215927,0.0,-1.0,0.0,0.0,-19.234453991373677,19.234453991373677,0.21375802956628126
0.006566,6.0210536823498595,-6.0210536823498595,0.0,5.952728095148171,-14.82484616259333,14.799100863847084,36.99258272515675,3.3818371354156915,0.0,-1.0,0.0,0.0,-19.235159897569662,19.235159897569662,0.2138320113483414
0.006568,6.0120929312480005,-6.0120929312480005,0.0,5.9555856484658705,-14.826184393718652,14.80056370974855,36.995962232537984,3.3771775412710436,0.0,-1.0,0.0,0.0,-19.23586308237494,19.23586308237494,0.21390599989407574
0.00657,6.00313315138488,-6.00313315138488,0.0,5.958443212985154,-14.827520740569831,14.802024782255277,36.999337080067754,3.372517432489322,0.0,-1.0,0.0,0.0,-19.236563546047613,19.236563546047613,0.21397999519416502
0.006572,5.994174343154854,-5.994174343154854,0.0,5.961300787426767,-14.828855202962284,14.803484081078288,37.00270726723145,3.3678568091729066,0.0,-1.0,0.0,0.0,-19.237261288846046,19.237261288846046,0.21405399723928906
0.006574,5.98521650695268,-5.98521650695268,0.0,5.96415837051064,-14.830187780711508,14.804941605928414,37.00607279351461,3.36319567142489,0.0,-1.0,0.0,0.0,-19.23795631102885,19.23795631102885,0.21412800602012666
0.006576,5.976259643173534,-5.976259643173534,0.0,5.967015960955845,-14.831518473633082,14.806397356516287,37.009433658402855,3.3585340193490802,0.0,-1.0,0.0,0.0,-19.238648612854906,19.238648612854906,0.2142020215273555
0.006578,5.967303752212997,-5.967303752212997,0.0,5.969873557480634,-14.832847281542653,14.807851332552334,37.012789861381904,3.3538718530499994,0.0,-1.0,0.0,0.0,-19.23933819458334,19.23933819458334,0.2142760437516523
0.00658,5.95834883446705,-5.95834883446705,0.0,5.972731158802418,-14.834174204255943,14.809303533746785,37.01614140193758,3.3492091726328783,0.0,-1.0,0.0,0.0,-19.240025056473545,19.240025056473545,0.21435007268369274
0.006582,5.949394890332093,-5.949394890332093,0.0,5.975588763637774,-14.83549924158876,14.810753959809688,37.01948827955582,3.344545978203668,0.0,-1.0,0.0,0.0,-19.240709198785183,19.240709198785183,0.21442410831415143
