time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.040026,0.15919295148419366,6.393972213465798,-6.553165164949991,10.806673772954763,-10.735131407291938,-3.032139888570225,26.952944983753508,-1.7456226830801471,0.0,0.0,-1.0,0.0,0.0,0.0,1.2021017286120286
0.040028,0.15084541525398443,6.399089053009571,-6.549934468263555,10.805972818752718,-10.734461658033842,-3.0330971575138883,26.951196623824714,-1.7510969056377812,0.0,0.0,-1.0,0.0,0.0,0.0,1.2021556327545486
0.04003,0.14250042200577617,6.404203790352704,-6.54670421235848,10.805269659392795,-10.733789755746134,-3.0340536652868284,26.9494427904801,-1.7565695145992462,0.0,0.0,-1.0,0.0,0.0,0.0,1.2022095333948755
0.040032,0.13415797276385266,6.409316424720224,-6.5434743974840766,10.804564295530355,-10.733115701038502,-3.0350094111067625,26.947683485333634,-1.7620405092239537,0.0,0.0,-1.0,0.0,0.0,0.0,1.2022634305220627
0.040034,0.12581806855186262,6.414426955338047,-6.540245023889909,10.803856727821083,-10.732439494520865,-3.0359643941918053,26.945918710000015,-1.7675098887717176,0.0,0.0,-1.0,0.0,0.0,0.0,1.2023173241251697
0.040036,0.11748071039299113,6.419535381432873,-6.537016091825864,10.803146956920983,-10.73176113680338,-3.0369186137604793,26.9441484660947,-1.7729776525026277,0.0,0.0,-1.0,0.0,0.0,0.0,1.2023712141932572
0.040038,0.10914589930988328,6.424641702232234,-6.533787601542118,10.802434983486375,-10.731080628496422,-3.037872069031688,26.94237275523387,-1.7784437996771074,0.0,0.0,-1.0,0.0,0.0,0.0,1.2024251007153894
0.04004,0.10081363632454199,6.429745916964554,-6.530559553289096,10.801720808173892,-10.730397970210594,-3.0388247592247675,26.940591579034443,-1.7839083295559748,0.0,0.0,-1.0,0.0,0.0,0.0,1.2024789836806344
0.040042,0.09248392245851456,6.434848024859035,-6.52733194731755,10.801004431640495,-10.729713162556742,-3.039776683559421,26.938804939114096,-1.7893712414003304,0.0,0.0,-1.0,0.0,0.0,0.0,1.202532863078063
0.040044,0.08415675873276829,6.439948025145735,-6.524104783878503,10.800285854543455,-10.729026206145923,-3.040727841255789,26.93701283709123,-1.794832534471622,0.0,0.0,-1.0,0.0,0.0,0.0,1.2025867388967495
0.040046,0.0758321461677518,6.445045917055525,-6.520878063223277,10.799565077540368,-10.728337101589432,-3.0416782315343704,26.935215274584998,-1.800292208031627,0.0,0.0,-1.0,0.0,0.0,0.0,1.202640611125771
0.040048,0.0675100857832831,6.450141699820165,-6.517651785603448,10.798842101289132,-10.727645849498785,-3.042627853616113,26.933412253215256,-1.8057502613425034,0.0,0.0,-1.0,0.0,0.0,0.0,1.2026944797542085
0.04005,0.05919057859871124,6.455235372672199,-6.51442595127091,10.798116926447975,-10.72695245048573,-3.043576706722352,26.93160377460263,-1.8112066936666933,0.0,0.0,-1.0,0.0,0.0,0.0,1.2027483447711458
0.040052,0.050873625632845254,6.460326934845,-6.511200560477845,10.797389553675446,-10.726256905162252,-3.0445247900748167,26.9297898403685,-1.8166615042669754,0.0,0.0,-1.0,0.0,0.0,0.0,1.2028022061656698
