t,targetRpm,actualRpm,feedbackRpm,duty,carrier,pwmOn,electricalStep,hallState,ahBase,bhBase,chBase,alBase,blBase,clBase,ahPwm,bhPwm,chPwm,alPwm,blPwm,clPwm
0.3743,1200,915.449949347113,925.925925925933,0.460544026609969,0.150000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3744,1200,915.50486064671,925.925925925933,0.460598841424784,0.200000000000017,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3745,1200,915.559990964355,925.925925925933,0.460653656239599,0.25,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3746,1200,915.615339752501,925.925925925933,0.460708471054413,0.299999999999983,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3747,1200,915.670906464974,925.925925925933,0.460763285869228,0.350000000000023,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3748,1200,915.726690556961,925.925925925933,0.460818100684043,0.400000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3749,1200,915.782691485015,925.925925925933,0.460872915498858,0.450000000000017,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.375,1200,915.838908707045,925.925925925933,0.460927730313672,0.5,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3751,1200,915.895341682316,925.925925925933,0.460982545128487,0.549999999999983,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3752,1200,915.951989871446,925.925925925933,0.461037359943302,0.599999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3753,1200,916.008852736399,925.925925925933,0.461092174758117,0.650000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3754,1200,916.065929740485,925.925925925933,0.461146989572932,0.700000000000017,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3755,1200,916.123220348358,925.925925925933,0.461201804387746,0.75,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3756,1200,916.180724026008,925.925925925933,0.461256619202561,0.799999999999983,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3757,1200,916.238440240759,925.925925925933,0.461311434017376,0.850000000000023,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3758,1200,916.29636846127,925.925925925933,0.461366248832191,0.900000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3759,1200,916.354508157526,925.925925925933,0.461421063647006,0.950000000000017,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.376,1200,916.412858800838,925.925925925933,0.46147587846182,0,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3761,1200,916.471419863838,925.925925925933,0.461530693276635,0.0499999999999829,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3762,1200,916.530190820476,925.925925925933,0.46158550809145,0.0999999999999943,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3763,1200,916.58917114602,925.925925925933,0.461640322906265,0.150000000000006,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3764,1200,916.648360317045,925.925925925933,0.46169513772108,0.200000000000017,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3765,1200,916.70775781144,925.925925925933,0.461749952535894,0.25,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3766,1200,916.767363108394,925.925925925933,0.461804767350709,0.299999999999983,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3767,1200,916.827175688403,925.925925925933,0.461859582165524,0.350000000000023,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3768,1200,916.887195033258,925.925925925933,0.461914396980339,0.400000000000006,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3769,1200,916.947420626047,925.925925925933,0.461969211795153,0.450000000000017,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.377,1200,917.00785195115,925.925925925933,0.462024026609968,0.5,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3771,1200,917.068488494237,925.925925925933,0.462078841424783,0.549999999999983,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3772,1200,917.129329742263,925.925925925933,0.462133656239598,0.599999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3773,1200,917.190375183465,925.925925925933,0.462188471054413,0.650000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3774,1200,917.25162430736,925.925925925933,0.462243285869227,0.700000000000017,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3775,1200,917.313076604741,925.925925925933,0.462298100684042,0.75,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3776,1200,917.374731567676,925.925925925933,0.462352915498857,0.799999999999983,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3777,1200,917.436588689499,925.925925925933,0.462407730313672,0.850000000000023,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3778,1200,917.498647464814,925.925925925933,0.462462545128487,0.900000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3779,1200,917.560907389487,892.857142857135,0.472444608620554,0.950000000000017,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.378,1200,917.687895077047,892.857142857135,0.472506037191983,0,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3781,1200,917.814964581102,892.857142857135,0.472567465763412,0.0499999999999829,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3782,1200,917.942115697112,892.857142857135,0.47262889433484,0.0999999999999943,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3783,1200,918.069348221045,892.857142857135,0.472690322906269,0.150000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3784,1200,918.196661949383,892.857142857135,0.472751751477697,0.200000000000017,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3785,1200,918.324056679115,892.857142857135,0.472813180049126,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3786,1200,918.451532207737,892.857142857135,0.472874608620554,0.299999999999983,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3787,1200,918.579088333251,892.857142857135,0.472936037191983,0.350000000000023,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3788,1200,918.706724854166,892.857142857135,0.472997465763412,0.400000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3789,1200,918.834441569492,892.857142857135,0.47305889433484,0.450000000000017,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.379,1200,918.962238278745,892.857142857135,0.473120322906269,0.5,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3791,1200,919.090114781939,892.857142857135,0.473181751477697,0.549999999999983,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3792,1200,919.218070879589,892.857142857135,0.473243180049126,0.599999999999994,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3793,1200,919.34610637271,892.857142857135,0.473304608620554,0.650000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3794,1200,919.474221062811,892.857142857135,0.473366037191983,0.700000000000017,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3795,1200,919.602414751902,892.857142857135,0.473427465763411,0.75,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3796,1200,919.730687242485,892.857142857135,0.47348889433484,0.799999999999983,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3797,1200,919.859038337555,892.857142857135,0.473550322906269,0.850000000000023,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3798,1200,919.987467840602,892.857142857135,0.473611751477697,0.900000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.3799,1200,920.115975555605,892.857142857135,0.473673180049126,0.950000000000017,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.38,1200,920.244561287035,892.857142857135,0.473734608620554,0,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3801,1200,920.373224839851,892.857142857135,0.473796037191983,0.0499999999999829,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3802,1200,920.5019660195,892.857142857135,0.473857465763411,0.0999999999999943,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3803,1200,920.630784631913,892.857142857135,0.47391889433484,0.150000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3804,1200,920.75968048351,892.857142857135,0.473980322906269,0.200000000000017,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3805,1200,920.888653381192,892.857142857135,0.474041751477697,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3806,1200,921.017703132344,925.925925925933,0.464175931371873,0.299999999999983,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3807,1200,921.08230242843,925.925925925933,0.464230746186687,0.350000000000023,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3808,1200,921.147096522572,925.925925925933,0.464285561001502,0.400000000000006,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3809,1200,921.212084927776,925.925925925933,0.464340375816317,0.450000000000017,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.381,1200,921.277267158262,925.925925925933,0.464395190631132,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3811,1200,921.342642729469,925.925925925933,0.464450005445947,0.550000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3812,1200,921.408211158044,925.925925925933,0.464504820260761,0.599999999999994,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3813,1200,921.473971961844,925.925925925933,0.464559635075576,0.650000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3814,1200,921.539924659931,925.925925925933,0.464614449890391,0.700000000000017,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3815,1200,921.606068772568,925.925925925933,0.464669264705206,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3816,1200,921.672403821221,925.925925925933,0.464724079520021,0.800000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3817,1200,921.738929328548,925.925925925933,0.464778894334835,0.850000000000023,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3818,1200,921.805644818403,925.925925925933,0.46483370914965,0.900000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3819,1200,921.87254981583,925.925925925933,0.464888523964465,0.950000000000017,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.382,1200,921.939643847059,925.925925925933,0.46494333877928,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3821,1200,922.006926439507,925.925925925933,0.464998153594094,0.0500000000000114,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3822,1200,922.074397121769,925.925925925933,0.465052968408909,0.0999999999999943,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3823,1200,922.142055423623,925.925925925933,0.465107783223724,0.149999999999977,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3824,1200,922.209900876018,925.925925925933,0.465162598038539,0.200000000000017,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3825,1200,922.277933011079,925.925925925933,0.465217412853354,0.25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3826,1200,922.346151362098,925.925925925933,0.465272227668168,0.300000000000011,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3827,1200,922.414555463536,925.925925925933,0.465327042482983,0.350000000000023,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3828,1200,922.483144851016,925.925925925933,0.465381857297798,0.400000000000006,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.3829,1200,922.551919061324,925.925925925933,0.465436672112613,0.450000000000017,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.383,1200,922.620877632403,925.925925925933,0.465491486927428,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3831,1200,922.69002010335,925.925925925933,0.465546301742242,0.550000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3832,1200,922.759346014417,925.925925925933,0.465601116557057,0.599999999999994,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.3833,1200,922.828854907001,925.925925925933,0.465655931371872,0.649999999999977,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3834,1200,922.898546323651,925.925925925933,0.465710746186687,0.700000000000017,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3835,1200,922.968419808055,925.925925925933,0.465765561001502,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3836,1200,923.038474905045,925.925925925933,0.465820375816316,0.800000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3837,1200,923.108711160589,925.925925925933,0.465875190631131,0.850000000000023,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3838,1200,923.179128121789,925.925925925933,0.465930005445946,0.900000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3839,1200,923.249725336884,925.925925925933,0.465984820260761,0.950000000000017,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.384,1200,923.320502355236,925.925925925933,0.466039635075575,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3841,1200,923.391458727339,925.925925925933,0.46609444989039,0.0500000000000114,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3842,1200,923.462594004809,925.925925925933,0.466149264705205,0.0999999999999943,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3843,1200,923.533907740381,925.925925925933,0.46620407952002,0.149999999999977,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3844,1200,923.60539948791,925.925925925933,0.466258894334835,0.200000000000017,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3845,1200,923.677068802366,925.925925925933,0.466313709149649,0.25,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3846,1200,923.748915239833,925.925925925933,0.466368523964464,0.300000000000011,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3847,1200,923.820938357503,925.925925925933,0.466423338779279,0.350000000000023,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3848,1200,923.893137713674,925.925925925933,0.466478153594094,0.400000000000006,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.3849,1200,923.965512867752,925.925925925933,0.466532968408909,0.450000000000017,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.385,1200,924.03806338024,925.925925925933,0.466587783223723,0.5,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3851,1200,924.110788812744,925.925925925933,0.466642598038538,0.550000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3852,1200,924.183688727962,925.925925925933,0.466697412853353,0.599999999999994,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3853,1200,924.256762689689,925.925925925933,0.466752227668168,0.649999999999977,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3854,1200,924.330010262808,925.925925925933,0.466807042482983,0.700000000000017,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3855,1200,924.403431013291,925.925925925933,0.466861857297797,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3856,1200,924.477024508193,925.925925925933,0.466916672112612,0.800000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3857,1200,924.550790315655,925.925925925933,0.466971486927427,0.849999999999994,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3858,1200,924.624728004894,925.925925925933,0.467026301742242,0.900000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.3859,1200,924.698837146206,925.925925925933,0.467081116557056,0.950000000000017,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.386,1200,924.773117310961,925.925925925914,0.467135931371877,0,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3861,1200,924.847568071601,925.925925925914,0.467190746186692,0.0500000000000114,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3862,1200,924.922189001636,925.925925925914,0.467245561001507,0.0999999999999943,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3863,1200,924.996979675641,925.925925925914,0.467300375816321,0.149999999999977,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3864,1200,925.071939669258,925.925925925914,0.467355190631136,0.200000000000017,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3865,1200,925.147068559188,925.925925925914,0.467410005445951,0.25,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3866,1200,925.222365923188,925.925925925914,0.467464820260766,0.300000000000011,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3867,1200,925.297831340075,925.925925925914,0.46751963507558,0.349999999999994,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3868,1200,925.373464389716,925.925925925914,0.467574449890395,0.400000000000006,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3869,1200,925.44926465303,925.925925925914,0.46762926470521,0.450000000000017,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.387,1200,925.525231711981,925.925925925914,0.467684079520025,0.5,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3871,1200,925.601365149581,925.925925925914,0.46773889433484,0.550000000000011,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3872,1200,925.677664549884,925.925925925914,0.467793709149654,0.599999999999994,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3873,1200,925.754129497982,925.925925925914,0.467848523964469,0.649999999999977,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3874,1200,925.830759580006,925.925925925914,0.467903338779284,0.700000000000017,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3875,1200,925.907554383121,925.925925925914,0.467958153594099,0.75,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3876,1200,925.984513495525,925.925925925914,0.468012968408914,0.800000000000011,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3877,1200,926.061636506444,925.925925925914,0.468067783223728,0.849999999999994,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3878,1200,926.138923006132,925.925925925914,0.468122598038543,0.900000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.3879,1200,926.216372585868,925.925925925914,0.468177412853358,0.950000000000017,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.388,1200,926.29398483795,925.925925925914,0.468232227668173,0,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3881,1200,926.371759355698,925.925925925914,0.468287042482988,0.0500000000000114,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3882,1200,926.449695733448,925.925925925914,0.468341857297802,0.0999999999999943,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3883,1200,926.52779356655,925.925925925914,0.468396672112617,0.149999999999977,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3884,1200,926.606052451366,925.925925925914,0.468451486927432,0.200000000000017,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3885,1200,926.684471985266,925.925925925914,0.468506301742247,0.25,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3886,1200,926.763051766627,925.925925925914,0.468561116557062,0.300000000000011,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.3887,1200,926.841791394832,925.925925925933,0.468615931371871,0.349999999999994,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3888,1200,926.920690470262,925.925925925933,0.468670746186685,0.400000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3889,1200,926.999748594299,925.925925925933,0.4687255610015,0.450000000000017,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.389,1200,927.078965369323,925.925925925933,0.468780375816315,0.5,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3891,1200,927.158340398706,925.925925925933,0.46883519063113,0.550000000000011,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3892,1200,927.237873286812,925.925925925933,0.468890005445945,0.599999999999994,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3893,1200,927.317563638993,925.925925925933,0.468944820260759,0.649999999999977,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3894,1200,927.397411061591,925.925925925933,0.468999635075574,0.700000000000017,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3895,1200,927.477415161928,925.925925925933,0.469054449890389,0.75,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3896,1200,927.557575548311,925.925925925933,0.469109264705204,0.800000000000011,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3897,1200,927.637891830024,925.925925925933,0.469164079520019,0.849999999999994,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3898,1200,927.718363617329,925.925925925933,0.469218894334833,0.900000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3899,1200,927.798990521462,925.925925925933,0.469273709149648,0.950000000000017,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.39,1200,927.879772154631,925.925925925933,0.469328523964463,0,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3901,1200,927.960708130014,925.925925925933,0.469383338779278,0.0500000000000114,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3902,1200,928.041798061754,925.925925925933,0.469438153594092,0.0999999999999943,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3903,1200,928.123041564961,925.925925925933,0.469492968408907,0.149999999999977,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3904,1200,928.204438255707,925.925925925933,0.469547783223722,0.200000000000017,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3905,1200,928.285987751021,925.925925925933,0.469602598038537,0.25,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3906,1200,928.367689668894,925.925925925933,0.469657412853352,0.300000000000011,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3907,1200,928.449543628269,925.925925925933,0.469712227668166,0.349999999999994,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3908,1200,928.531549249041,925.925925925933,0.469767042482981,0.400000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.3909,1200,928.613706152058,925.925925925933,0.469821857297796,0.450000000000017,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.391,1200,928.696013959114,925.925925925933,0.469876672112611,0.5,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3911,1200,928.778472292948,925.925925925933,0.469931486927426,0.550000000000011,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3912,1200,928.861080777244,925.925925925933,0.46998630174224,0.599999999999994,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3913,1200,928.943839036625,925.925925925933,0.470041116557055,0.649999999999977,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.3914,1200,929.026746696654,925.925925925914,0.470095931371876,0.700000000000017,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3915,1200,929.10980338383,925.925925925914,0.47015074618669,0.75,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3916,1200,929.193008725584,925.925925925914,0.470205561001505,0.800000000000011,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3917,1200,929.27636235028,925.925925925914,0.47026037581632,0.849999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3918,1200,929.35986388721,925.925925925914,0.470315190631135,0.900000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3919,1200,929.443512966595,925.925925925914,0.47037000544595,0.950000000000017,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.392,1200,929.527309219577,925.925925925914,0.470424820260764,0,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3921,1200,929.611252278223,925.925925925914,0.470479635075579,0.0500000000000114,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3922,1200,929.695341775519,925.925925925914,0.470534449890394,0.0999999999999943,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3923,1200,929.779577345367,925.925925925914,0.470589264705209,0.149999999999977,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3924,1200,929.863958622588,925.925925925914,0.470644079520024,0.200000000000017,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3925,1200,929.948485242911,925.925925925914,0.470698894334838,0.25,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3926,1200,930.033156842981,925.925925925914,0.470753709149653,0.300000000000011,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3927,1200,930.117973060346,925.925925925914,0.470808523964468,0.349999999999994,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3928,1200,930.202933533464,925.925925925914,0.470863338779283,0.400000000000006,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3929,1200,930.288037901696,925.925925925914,0.470918153594097,0.450000000000017,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.393,1200,930.373285805303,925.925925925914,0.470972968408912,0.5,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3931,1200,930.458676885448,925.925925925914,0.471027783223727,0.550000000000011,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3932,1200,930.544210784188,925.925925925914,0.471082598038542,0.599999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3933,1200,930.629887144478,925.925925925914,0.471137412853357,0.649999999999977,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3934,1200,930.715705610164,925.925925925914,0.471192227668171,0.700000000000017,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3935,1200,930.801665825982,925.925925925914,0.471247042482986,0.75,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3936,1200,930.887767437556,925.925925925914,0.471301857297801,0.800000000000011,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3937,1200,930.974010091398,925.925925925914,0.471356672112616,0.849999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3938,1200,931.060393434902,925.925925925914,0.471411486927431,0.900000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.3939,1200,931.146917116343,925.925925925914,0.471466301742245,0.950000000000017,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.394,1200,931.233580784876,925.925925925914,0.47152111655706,0,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.3941,1200,931.320384090535,925.925925925933,0.471575931371869,0.0500000000000114,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3942,1200,931.407326684226,925.925925925933,0.471630746186684,0.0999999999999943,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3943,1200,931.494408217729,925.925925925933,0.471685561001499,0.150000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3944,1200,931.581628343694,925.925925925933,0.471740375816314,0.200000000000017,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3945,1200,931.668986715641,925.925925925933,0.471795190631128,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3946,1200,931.756482987954,925.925925925933,0.471850005445943,0.300000000000011,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3947,1200,931.844116815883,925.925925925933,0.471904820260758,0.349999999999994,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3948,1200,931.931887855538,925.925925925933,0.471959635075573,0.400000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.3949,1200,932.019795763891,925.925925925933,0.472014449890388,0.450000000000017,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
