time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,speed_rpm,electromagnetic_torque_Nm,phase_cmd_a,phase_cmd_b,phase_cmd_c
0.11750000000000001,3.530077253014245,-3.530077253014245,0.0,142.85114231309478,-140.91230697058876,97.21934723384001,352.38836586846236,3365.061018962467,2.842621932436624,1.0,-1.0,0.0
0.11800000000000001,4.757272416341709,-4.757272416341709,0.0,140.53090648916702,-141.31284601134823,44.94798084306754,352.4678998919537,3365.8205129414255,3.804055659820241,1.0,-1.0,0.0
0.11850000000000001,5.724228546643367,-5.724228546643367,0.0,140.86096287862284,-140.82509986079785,-0.6542357640296205,352.79363353321315,3368.931040089691,4.570477605777901,-1.0,1.0,0.0
0.11900000000000001,5.2386052855055505,-5.2386052855055505,0.0,141.50891407268165,-140.78382510307503,-46.60412700765763,352.969729251247,3370.612630328635,4.189651726347677,1.0,-1.0,0.0
0.11950000000000001,4.294197118030048,-4.294197118030048,0.0,141.2540146336844,-143.21688049212253,-99.11099571740313,353.26480321980017,3373.430379169014,3.4579558644924187,1.0,-1.0,0.0
0.12,4.75257277814211,-3.8126950166636613,-0.9398777614784485,141.27099495554657,-133.15280650697605,-135.38151554358907,353.48176621505786,3375.502223158811,3.6955620555845554,1.0,0.0,-1.0
0.1205,4.148493715392653,0.0,-4.148493715392653,141.36171902251664,-94.18203699522613,-143.2309307064192,353.4640538955915,3375.3330829670094,3.3401722348722203,1.0,0.0,-1.0
0.121,5.269102792612006,0.0,-5.269102792612006,141.79624502884943,-41.593167423691476,-140.9028858815323,353.6565018132248,3377.170825209754,4.211914025365666,1.0,0.0,-1.0
0.1215,4.405795808394323,0.0,-4.405795808394323,141.19504861584187,3.790091350769338,-141.40140455980537,353.93379478665673,3379.818778054135,3.5177829503929248,1.0,0.0,-1.0
0.122,5.576073729036561,0.0,-5.576073729036561,141.41470402609795,50.69868396711261,-141.978026103481,354.182977746683,3382.198300043482,4.461588661117671,1.0,0.0,-1.0
0.1225,4.554711611742199,0.0,-4.554711611742199,143.6561719853898,103.30557993512082,-141.69911133382337,354.42411487541364,3384.50099000351,3.6671066325802264,1.0,0.0,-1.0
0.123,1.1255611973221993,2.4659563878231405,-3.59151758514534,131.48316873292595,137.45824496226652,-141.74208852592815,354.6604298762424,3386.75763203403,2.808397863539688,0.0,1.0,-1.0
0.1235,0.0,4.189421298275528,-4.189421298275528,90.04907855386924,143.57565755352067,-141.8627405527239,354.6449050747108,3386.609381099773,3.3718846295565252,0.0,1.0,-1.0
0.124,0.0,5.241979097920082,-5.241979097920082,37.274093039575824,141.27421497909936,-142.26860520512875,354.8381319973722,3388.4545622925734,4.18874242293115,0.0,1.0,-1.0
