time_s,speed_target_rad_s,load_torque_Nm,hall_invalid,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad,hall_speed_feedback_rad_s
0.28592,60.0,0.0,0,0.88,-4.507823993661216,9.076620114989831,-4.5687961213286155,24.8755220645652,14.399396773787911,-24.641042557042315,61.57783354263194,2.1297156996031923,0.0,1.0,-1.0,0.0,48.0,-48.0,2.3933582246519154,56.171920598784325
0.28593,60.0,0.0,0,0.88,-4.515724839385864,9.086984754006057,-4.571259914620192,24.881419300755162,14.434126419035316,-24.64505735855026,61.5884942280643,2.134554643297748,0.0,1.0,-1.0,0.0,48.0,-48.0,2.393974056270607,56.171920598784325
0.28594,60.0,0.0,0,0.88,-4.523592710330721,9.097255967052636,-4.573663256721915,24.88731851695762,14.468863884793668,-24.649082477189417,61.59917905064184,2.139370533151276,0.0,1.0,-1.0,0.0,48.0,-48.0,2.394589994616935,56.171920598784325
0.28595,60.0,0.0,0,0.88,-4.531427658956465,9.107433853732829,-4.5760061947763635,24.89321949950648,14.503608932008634,-24.65311787657938,61.609887894727834,2.144163222267813,0.0,1.0,-1.0,0.0,48.0,-48.0,2.3952060399316895,56.171920598784325
0.28596,60.0,0.0,0,0.88,-4.539229737387804,9.117518513867807,-4.5782887764800035,24.899122033510103,14.538361320447033,-24.65716351995367,61.620620643952634,2.1489325643030495,0.0,1.0,-1.0,0.0,48.0,-48.0,2.395822192454512,56.171920598784325
0.28597,60.0,0.0,0,0.88,-4.546998997411728,9.127510047497799,-4.580511050086071,24.905025902852337,14.57312080869885,-24.66121937016035,61.631377181216074,2.1536784134703058,0.0,1.0,-1.0,0.0,48.0,-48.0,2.396438452423864,56.171920598784325
0.28598,60.0,0.0,0,0.88,-4.554735490476207,9.137408554883786,-4.582673064407579,24.910930890193956,14.607887154181551,-24.665285389662845,61.64215738869051,2.1584006245468155,0.0,1.0,-1.0,0.0,48.0,-48.0,2.3970548200770385,56.171920598784325
0.28599,60.0,0.0,0,0.88,-4.56243926768866,9.14721413650891,-4.584774868820251,24.916836776974055,14.642660113143258,-24.669361540540752,61.65296114782363,2.163099052879856,0.0,0.0,-1.0,48.0,0.0,-48.0,2.397671295650145,56.171920598784325
0.286,60.0,0.0,0,0.88,-4.513810793357392,9.044327782813038,-4.530516989455647,24.92271650525957,14.677423623975518,-24.67342121542399,61.66372193780908,2.1411999366312684,0.0,0.0,-1.0,48.0,0.0,-48.0,2.398287879156817,56.171920598784325
0.28601,60.0,0.0,0,0.88,-4.510272231353687,9.03159410291607,-4.5213218715623835,24.92856012059627,14.712171544610554,-24.67745474867898,61.67441557581794,2.140506463514721,0.0,1.0,-1.0,0.0,48.0,-48.0,2.3989045698366382,56.171920598784325
0.28602,60.0,0.0,0,0.88,-4.517969943116407,9.04130592740091,-4.523335984284502,24.934402835870653,14.74692442826455,-24.681497185561053,61.68512962244423,2.1451081947552737,0.0,1.0,-1.0,0.0,48.0,-48.0,2.399521367543456,56.171920598784325
0.28603,60.0,0.0,0,0.88,-4.525634833537347,9.050925068243467,-4.52529023470612,24.94024550347409,14.781682659865561,-24.68554955153825,61.69586661772478,2.1496859015726804,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4001382725055835,56.171920598784325
0.28604,60.0,0.0,0,0.88,-4.533266952548522,9.06045162791821,-4.527184675369688,24.946087899576664,14.816445990198122,-24.689611807434595,61.706626441183296,2.154239442395721,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4007552849519054,56.171920598784325
0.28605,60.0,0.0,0,0.88,-4.540866349734111,9.069885709128588,-4.529019359394477,24.951929799141315,14.851214168910705,-24.69368391369536,61.71740897163713,2.1587686762593306,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4013724051100986,56.171920598784325
0.28606,60.0,0.0,0,0.88,-4.548433074328924,9.079227414808344,-4.53079434047942,24.957770975925534,14.885986944519354,-24.697765830388008,61.72821408720029,2.163273462810749,0.0,1.0,-1.0,0.0,48.0,-48.0,2.40198963320662,56.171920598784325
0.28607,60.0,0.0,0,0.88,-4.555967175217115,9.088476848123095,-4.53250967290598,24.96361120248339,14.920764064412614,-24.7018575172032,61.73904166528675,2.1677536623158034,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4026069694667154,56.171920598784325
0.28608,60.0,0.0,0,0.88,-4.5634687009304695,9.097634112471377,-4.534165411540908,24.969450250167206,14.955545274854325,-24.70595893345558,61.749891582613174,2.1722091356649202,0.0,1.0,-1.0,0.0,48.0,-48.0,2.403224414114391,56.171920598784325
0.28609,60.0,0.0,0,0.88,-4.570937699647106,9.106699311486198,-4.535761611839091,24.975287889129678,14.990330320988518,-24.710070038084883,61.76076371520233,2.176639744379406,0.0,1.0,-1.0,0.0,48.0,-48.0,2.40384196737242,56.171920598784325
0.2861,60.0,0.0,0,0.88,-4.522074632365648,9.00307343939919,-4.480998807033542,24.981096456558987,15.025102436316644,-24.71416365161202,61.771590108231095,2.1539004532723833,0.0,0.0,-1.0,48.0,0.0,-48.0,2.404459629236284,56.171920598784325
0.28611,60.0,0.0,0,0.88,-4.518301658044672,8.989601110703987,-4.471299452659315,24.98686577473051,15.059855215071568,-24.718229901751005,61.782346062486276,2.1528237500892002,0.0,1.0,-1.0,0.0,48.0,-48.0,2.405077398910755,56.171920598784325
0.28612,60.0,0.0,0,0.88,-4.525765134511142,8.99857516018055,-4.472810025669409,24.992631829977057,15.094610114614108,-24.72230458253687,61.79312102114379,2.157155545242751,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4056952762281245,56.171920598784325
0.28613,60.0,0.0,0,0.88,-4.5331959636888985,9.00745740301012,-4.4742614393212214,24.998395487302716,15.129367536816947,-24.726388739117425,61.803917576149054,2.1614622666132712,0.0,1.0,-1.0,0.0,48.0,-48.0,2.406313261403167,56.171920598784325
0.28614,60.0,0.0,0,0.88,-4.5405941925326685,9.016247944880417,-4.475653752347749,25.00415651175814,15.164127221692961,-24.730482329236786,61.81473560179511,2.165743779099138,0.0,1.0,-1.0,0.0,48.0,-48.0,2.406931354651218,56.171920598784325
0.28615,60.0,0.0,0,0.88,-4.547959867636335,9.024946891719535,-4.476987024083201,25.009914667212733,15.198888908172824,-24.734585310270383,61.825574971701165,2.169999948265421,0.0,1.0,-1.0,0.0,48.0,-48.0,2.407549556186352,56.171920598784325
0.28616,60.0,0.0,0,0.88,-4.5552930352315055,9.033554349697203,-4.478261314465698,25.015669716357,15.233652334109504,-24.738697639226086,61.83643555881595,2.1742306403500207,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4081678662213766,56.171920598784325
0.28617,60.0,0.0,0,0.88,-4.562593741186017,9.042070425225958,-4.479476684039941,25.021421420705018,15.268417236282987,-24.7428192727452,61.84731723542099,2.1784357222698105,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4087862849678237,56.171920598784325
0.28618,60.0,0.0,0,0.88,-4.569862031002681,9.05049522496258,-4.480633193959899,25.027169540597054,15.303183350405517,-24.746950167103865,61.8582198731343,2.1826150616268416,0.0,1.0,-1.0,0.0,48.0,-48.0,2.409404812635953,56.171920598784325
0.28619,60.0,0.0,0,0.88,-4.577097949817605,9.058828855809026,-4.48173090599142,25.032913835201956,15.337950411125444,-24.75109027821395,61.86914334291346,2.1867685267143644,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4100234494347283,56.171920598784325
0.2862,60.0,0.0,0,0.88,-4.528001955165811,8.954472315819645,-4.426470360653834,25.038626039067815,15.372700935115974,-24.755211855938665,61.88001825959814,2.1631811463559565,0.0,0.0,-1.0,48.0,0.0,-48.0,2.410642195341022,56.171920598784325
0.28621,60.0,0.0,0,0.88,-4.52399620110967,8.940270225217676,-4.416274024108006,25.04429575239194,15.407428249264212,-24.759304821989232,61.890819409298224,2.1617123379208225,0.0,1.0,-1.0,0.0,48.0,-48.0,2.411261049524393,56.171920598784325
0.28622,60.0,0.0,0,0.88,-4.531227041715104,8.948515423013086,-4.417288381297983,25.049959732802634,15.442154732397086,-24.763405717540834,61.901638113790426,2.16576512827137,0.0,1.0,-1.0,0.0,48.0,-48.0,2.411880011795119,56.171920598784325
0.28623,60.0,0.0,0,0.88,-4.538425375827217,8.95666972770618,-4.418244351878963,25.05561885816997,15.476880804476222,-24.767515607486853,61.91247701716668,2.169791870116911,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4124990823539965,56.171920598784325
0.28624,60.0,0.0,0,0.88,-4.545591247312403,8.96473324830931,-4.4191420009969065,25.061272882762104,15.511606195390925,-24.77163444661315,61.923335988864,2.1737924354186586,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4131182614023583,56.171920598784325
0.28625,60.0,0.0,0,0.88,-4.5527246996635995,8.972706094085227,-4.419981394421628,25.066921559698297,15.546330634009575,-24.77576218934884,61.93421489768107,2.177766696864352,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4137375491402318,56.171920598784325
0.28626,60.0,0.0,0,0.88,-4.559825775998821,8.980588374548137,-4.420762598549317,25.072564640952,15.58105384818488,-24.779898789767604,61.945113611781885,2.181714527874326,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4143569457663308,56.171920598784325
0.28627,60.0,0.0,0,0.88,-4.566894519059783,8.988380199464824,-4.421485680405041,25.07820187735389,15.615775564759023,-24.78404420158893,61.95603199869932,2.185635802607537,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4149764514780454,56.171920598784325
0.28628,60.0,0.0,0,0.88,-4.57393097121045,8.996081678855692,-4.422150707645242,25.08383301859497,15.650495509569105,-24.788198378179544,61.96696992533891,2.189530395967644,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4155960664714353,56.171920598784325
0.28629,60.0,0.0,0,0.88,-4.580935174435796,9.003692922996015,-4.422757748560219,25.08945781322993,15.685213407453404,-24.792361272554732,61.977927257982714,2.193398183609131,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4162157909412367,56.171920598784325
0.2863,60.0,0.0,0,0.88,-4.531607582705601,8.898614933875226,-4.367007351169625,25.095047396075536,15.719911047040647,-24.7965045656857,61.98883318561857,2.1689559061877457,0.0,0.0,-1.0,48.0,0.0,-48.0,2.4168356248452985,56.171920598784325
0.28631,60.0,0.0,0,0.88,-4.527370345110189,8.88369233759051,-4.356321992480321,25.10059114673768,15.754581484548963,-24.800617974055978,61.99966198169513,2.1670869812307765,0.0,1.0,-1.0,0.0,48.0,-48.0,2.417455567317601,56.171920598784325
0.28632,60.0,0.0,0,0.88,-4.53436981185906,8.891217977497558,-4.356848165638498,25.106126591266218,15.789248036826054,-24.80473878397098,62.01050684161347,2.1708525057207826,0.0,1.0,-1.0,0.0,48.0,-48.0,2.418075618146028,56.171920598784325
0.28633,60.0,0.0,0,0.88,-4.541336878610837,8.898653675513005,-4.357316796902168,25.111654620694043,15.823911143115632,-24.808868080142613,62.02137046184774,2.174591087494302,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4186957775169655,56.171920598784325
0.28634,60.0,0.0,0,0.88,-4.548271586036606,8.90599954406997,-4.357727958033365,25.1171749789121,15.858570523909007,-24.81300581453939,62.03225270738315,2.178302606157323,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4193160456173475,56.171920598784325
0.28635,60.0,0.0,0,0.88,-4.555173974421571,8.91325569586023,-4.3580817214386585,25.122687408701456,15.893225898744438,-24.81715193878689,62.04315344260476,2.181986942100881,0.0,1.0,-1.0,0.0,48.0,-48.0,2.419936422632747,56.171920598784325
0.28636,60.0,0.0,0,0.88,-4.562044083663874,8.92042224383537,-4.358378160171496,25.128191651737097,15.927876986213748,-24.821306404169253,62.05407253130158,2.1856439765070608,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4205569087473795,56.171920598784325
0.28637,60.0,0.0,0,0.88,-4.568881953273179,8.927499301207702,-4.358617347934523,25.133687448591637,15.962523503968312,-24.825469161630725,62.06500983667054,2.1892735913549317,0.0,1.0,-1.0,0.0,48.0,-48.0,2.421177504144096,56.171920598784325
0.28638,60.0,0.0,0,0.88,-4.575687622369332,8.934486981451215,-4.358799359081883,25.139174538739166,15.997165168725289,-24.82964016177722,62.07596522132047,2.192875669426483,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4217982090043777,56.171920598784325
0.28639,60.0,0.0,0,0.88,-4.582461129680985,8.941385398302478,-4.358924268621492,25.144652660559046,16.031801696273547,-24.833819354877743,62.08693854727608,2.196450094312493,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4224190235083247,56.171920598784325
0.2864,60.0,0.0,0,0.88,-4.532902925515903,8.835595557782066,-4.3026926322661625,25.15009235274496,16.066414136749646,-24.837977855094007,62.097857582968494,2.1711472784832493,0.0,0.0,-1.0,48.0,0.0,-48.0,2.4230399475944053,56.171920598784325
0.28641,60.0,0.0,0,0.88,-4.528435153922538,8.819962091987449,-4.291526938064911,25.155482776104396,16.100995272720223,-24.84210517458327,62.1086960915097,2.1688711478977196,0.0,1.0,-1.0,0.0,48.0,-48.0,2.423660980360714,56.171920598784325
0.28642,60.0,0.0,0,0.88,-4.53520416116352,8.82677784871852,-4.291573687554999,25.160862221477878,16.135569374778484,-24.846239342397507,62.11954913594596,2.1723420108805525,0.0,1.0,-1.0,0.0,48.0,-48.0,2.42428212157239,56.171920598784325
0.28643,60.0,0.0,0,0.88,-4.54194083960832,8.833504653389562,-4.291563813781242,25.166231593403303,16.170136902694427,-24.850381463147645,62.130419465367304,2.1757851231639562,0.0,1.0,-1.0,0.0,48.0,-48.0,2.424903371401051,56.171920598784325
0.28644,60.0,0.0,0,0.88,-4.548645226630072,8.840142621933655,-4.291497395303583,25.17159062586986,16.20469756836204,-24.854531486144783,62.14130694073937,2.1792003725636917,0.0,1.0,-1.0,0.0,48.0,-48.0,2.425524730018848,56.171920598784325
0.28645,60.0,0.0,0,0.88,-4.555317359204524,8.846691870549591,-4.291374511345067,25.176939051803032,16.239251082799246,-24.85868936037298,62.15221142246915,2.1825876477374964,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4261461975965513,56.171920598784325
0.28646,60.0,0.0,0,0.88,-4.561957273908518,8.853152515702485,-4.291195241793967,25.18227660306879,16.27379715615333,-24.862855034490735,62.16313277040886,2.185946838190712,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4267677743035194,56.171920598784325
0.28647,60.0,0.0,0,0.88,-4.568565006918824,8.859524674124728,-4.290959667205904,25.187603010478153,16.30833549770873,-24.867028456832838,62.174070843860434,2.189277834282156,0.0,1.0,-1.0,0.0,48.0,-48.0,2.427389460307712,56.171920598784325
0.28648,60.0,0.0,0,0.88,-4.575140594010827,8.865808462816753,-4.290667868805926,25.192918003791604,16.342865815893603,-24.871209575412,62.185025501579744,2.1925805272298193,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4280112557756794,56.171920598784325
0.28649,60.0,0.0,0,0.88,-4.581684070557222,8.872003999047807,-4.290319928490585,25.1982213117237,16.377387818286657,-24.875398337920654,62.195996601780934,2.195854809116572,0.0,0.0,-1.0,48.0,0.0,-48.0,2.4286331608725535,56.171920598784325
0.2865,60.0,0.0,0,0.88,-4.531895883063875,8.765512292850971,-4.233616409787096,25.203482881180317,16.41188180689468,-24.879565294111185,62.20691049844299,2.1696870369403323,0.0,0.0,-1.0,48.0,0.0,-48.0,2.429255175517084,56.171920598784325
0.28651,60.0,0.0,0,0.88,-4.527198170571534,8.749177982625145,-4.221979812053611,25.208691656281083,16.446340288006574,-24.88369975284271,62.21774044697419,2.166997589929878,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4298772987712436,56.171920598784325
0.28652,60.0,0.0,0,0.88,-4.533737275263117,8.755293920597921,-4.221556645334805,25.213886688236986,16.480788500798138,-24.887840483154626,62.228583371081065,2.170167316992636,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4304995303771273,56.171920598784325
0.28653,60.0,0.0,0,0.88,-4.540244086121659,8.761321935744949,-4.22107784962329,25.219068895478724,16.51522692685608,-24.891988609644372,62.23944207269918,2.173308577109757,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4311218704912583,56.171920598784325
0.28654,60.0,0.0,0,0.88,-4.546718637125774,8.767262147561382,-4.220543510435609,25.224238002641616,16.549655270355814,-24.896144079144843,62.25031640923484,2.176421266849644,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4317443192706993,56.171920598784325
0.28655,60.0,0.0,0,0.88,-4.553160961845447,8.773114675813094,-4.219953713967647,25.22939373335029,16.58407323467928,-24.90030683817946,62.261206237579465,2.1795052836771096,0.0,1.0,-1.0,0.0,48.0,-48.0,2.432366876871084,56.171920598784325
0.28656,60.0,0.0,0,0.88,-4.559571093440758,8.778879640537298,-4.2193085470965395,25.234535810223676,16.618480522422182,-24.904476832964015,62.27211141411396,2.1825605259588876,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4329895434466096,56.171920598784325
0.28657,60.0,0.0,0,0.88,-4.565949064660778,8.784557162043322,-4.218608097382544,25.239663954880275,16.6528768354023,-24.908654009408608,62.283031794713516,2.1855868929692353,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4336123191500443,56.171920598784325
0.28658,60.0,0.0,0,0.88,-4.5722949078421316,8.790147360913052,-4.21785245307092,25.24477788794312,16.687261874665868,-24.91283831311943,62.29396723475181,2.1885842848953105,0.0,1.0,-1.0,0.0,48.0,-48.0,2.4342352041327033,56.171920598784325
