time_s,speed_target_rad_s,load_torque_Nm,hall_invalid,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad,duty_cmd,hall_a,hall_b,hall_c,hall_code,hall_decoded_sector,hall_transition_class,hall_legal_event,hall_direction,hall_speed_feedback_rad_s,hall_timeout,hall_enable,hall_fault,hall_edge_count,gate_ah,gate_al,gate_bh,gate_bl,gate_ch,gate_cl,gate_all_off
0.0288,60.0,0.0,0.0,0.9,0.0,9.431388239423526,-9.431388239423526,23.171911745381262,-22.3789022654688,-21.624945870613892,57.97968379659447,-0.12264391610722125,0.0,0.0,-1.0,45.173835813422606,0.0,-45.173835813422606,1.552685729069615,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02881,60.0,0.0,0.0,0.9,0.005303005575358455,9.417165614443176,-9.422468620018535,23.17167380029838,-22.368336279355603,-21.638548065821084,57.97908903628032,-0.11443621699165263,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5532655228975127,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02882,60.0,0.0,0.0,0.9,0.011920939727863455,9.402258805415846,-9.41417974514371,23.17145412032359,-22.357732883641194,-21.65210927567276,57.97853992014184,-0.10521335639188045,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5538453110038661,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02883,60.0,0.0,0.0,0.9,0.018526908911736584,9.38733130176166,-9.405858210673397,23.171252873160977,-22.34709214832275,-21.665629716160904,57.978036871547225,-0.0960091972952033,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5544250938494744,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02884,60.0,0.0,0.0,0.9,0.02512097794442525,9.372383113393099,-9.397504091337524,23.171070020004528,-22.33641394437533,-21.6791094108731,57.97757979702141,-0.08682372668003424,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5550048718945444,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02885,60.0,0.0,0.0,0.9,0.0317032117689795,9.357414249833656,-9.389117461602636,23.17090552212386,-22.325698143276156,-21.692548383778938,57.977168603154944,-0.07765693134739138,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5555846455983506,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02886,60.0,0.0,0.0,0.9,0.038273675452657585,9.342424720219208,-9.380698395671866,23.170759340864624,-22.314944617007487,-21.705946659230708,57.976803196604756,-0.06850879792381193,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5561644154192322,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02887,60.0,0.0,0.0,0.9,0.04483243418554572,9.327414533299365,-9.37224696748491,23.170631437648943,-22.304153238059477,-21.719304261964513,57.9764834840951,-0.05937931286418108,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5567441818145962,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02888,60.0,0.0,0.0,0.9,0.051379553279140566,9.312383697438836,-9.363763250717977,23.170521773975874,-22.293323879433096,-21.732621217101062,57.97620937241836,-0.05026846245465233,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5573239452409167,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02889,60.0,0.0,0.0,0.9,0.05791509816497609,9.297332220618792,-9.355247318783768,23.170430311421825,-22.28245641464295,-21.745897550146577,57.975980768435925,-0.04117623281549587,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5579037061537364,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0289,60.0,0.0,0.0,0.9,0.0,9.314479676595093,-9.314479676595093,23.17028634444968,-22.271482804293374,-21.759066908614695,57.97562075889532,-0.08232576699976146,0.0,0.0,-1.0,45.185561200903706,0.0,-45.185561200903706,1.5584834643406404,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02891,60.0,0.0,0.0,0.9,0.0052814586209688485,9.300002503119938,-9.305283961740907,23.170129025956605,-22.260440707454865,-21.772165985366133,57.97522731311976,-0.0742316238444114,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5590632185452151,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02892,60.0,0.0,0.0,0.9,0.011873356450852413,9.284843798981202,-9.296717155432054,23.169989726288115,-22.249360209009502,-21.78522428181353,57.974878927167964,-0.06512579888283332,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5596429690384759,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02893,60.0,0.0,0.0,0.9,0.018454286513881257,9.269664307646986,-9.288118594160867,23.169868613770728,-22.238241384210063,-21.798242020706283,57.974576024722175,-0.056038219171045345,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5602227162753701,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02894,60.0,0.0,0.0,0.9,0.025024313741834447,9.25446403631016,-9.279488350051995,23.169765651008746,-22.227084111010324,-21.811219231921466,57.97431851459029,-0.046968871030020676,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5608024607102775,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02895,60.0,0.0,0.0,0.9,0.031583503173044036,9.239242991789013,-9.270826494962057,23.16968080068423,-22.21588826789075,-21.824155945721877,57.97410630564895,-0.037917740637845476,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5613822027966657,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02896,60.0,0.0,0.0,0.9,0.0381319199510024,9.224001180528628,-9.26213310047963,23.169614025557348,-22.204653733861196,-21.837052192756712,57.97393930684426,-0.02888481403256904,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5619619429870908,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02897,60.0,0.0,0.0,0.9,0.04466962932294649,9.208738608602289,-9.253408237925235,23.169565288466746,-22.193380388463652,-21.84990800406237,57.973817427192465,-0.019870077115068163,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5625416817331998,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02898,60.0,0.0,0.0,0.9,0.05119669663845983,9.19345528171287,-9.24465197835133,23.169534552329853,-22.182068111775035,-21.862723411063143,57.97374057578066,-0.010873515651901755,1.0,0.0,-1.0,48.0,0.0,-48.0,1.563121419485729,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02899,60.0,0.0,0.0,0.9,0.05771318734805497,9.178151205194242,-9.235864392542297,23.16952178014321,-22.17071678440985,-21.875498445571967,57.973708661767446,-0.0018951152781641056,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5637011566945067,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.029,60.0,0.0,0.0,0.9,0.0,9.194935966960838,-9.194935966960838,23.169456406141418,-22.159258846896595,-21.888166496654694,57.973545120369835,-0.04299679787447319,0.0,0.0,-1.0,45.19316907791706,0.0,-45.19316907791706,1.564280893142152,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02901,60.0,0.0,0.0,0.9,0.005267646001470894,9.180204347612108,-9.185471993613579,23.169377635134527,-22.147731830756054,-21.900764537231783,57.97334804954862,-0.035012583123450014,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5648606275726786,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02902,60.0,0.0,0.0,0.9,0.011843174930952216,9.164792859863105,-9.176636034794058,23.16931665140205,-22.13616549850414,-21.91332207505879,57.973195478536546,-0.02601878724852158,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5654403602528448,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02903,60.0,0.0,0.0,0.9,0.01840873254681341,9.14936046819043,-9.167769200737244,23.169273624181614,-22.124559931096798,-21.925839339848224,57.97308783203226,-0.017042777692377165,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5660200916319977,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02904,60.0,0.0,0.0,0.9,0.024964383684086044,9.133907177215798,-9.158871560899884,23.169248517500336,-22.11291501369145,-21.938316367770206,57.97302502113903,-0.008084540492592662,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5665998221589374,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02905,60.0,0.0,0.0,0.9,0.03151019326531568,9.11843299120106,-9.149943184466375,23.169241295464154,-22.101230631994763,-21.95075319538208,57.973006957030194,0.0008559384220463429,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5671795522815763,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02906,60.0,0.0,0.0,0.9,0.03804622629913901,9.102937914049624,-9.140984140348763,23.16925192225808,-22.089506672265248,-21.96314985962891,57.97303355094974,0.009778673228706403,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5677592824469384,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02907,60.0,0.0,0.0,0.9,0.044572547878889424,9.087421949307883,-9.131994497186772,23.169280362146417,-22.077743021315882,-21.97550639784403,57.97310471421276,0.01868367820768313,1.0,0.0,-1.0,48.0,0.0,-48.0,1.56833901310116,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02908,60.0,0.0,0.0,0.9,0.051089223181175925,9.071885100166636,-9.122974323347812,23.16932657947302,-22.065939566516665,-21.98782284774962,57.973220358206056,0.027570967739593222,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5689187446894919,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02909,60.0,0.0,0.0,0.9,0.057596317464479796,9.056327369462535,-9.113923686927015,23.16939053866147,-22.05409619579722,-22.000099247457186,57.973380394388535,0.036440556302544724,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5694984776562984,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0291,60.0,0.0,0.0,0.9,0.0,9.072795707648604,-9.072795707648604,23.16940175733416,-22.042145791975987,-22.012268692933336,57.97340846535485,-0.0046757439855054095,0.0,0.0,-1.0,45.19660899978882,0.0,-45.19660899978882,1.5700782117792005,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02911,60.0,0.0,0.0,0.9,0.005261661648733096,9.057809454261392,-9.063071115910125,23.16939946771998,-22.030125726058223,-22.024368404503257,57.97340273640034,0.0032022545650347567,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5706579458003316,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02912,60.0,0.0,0.0,0.9,0.011830604965892277,9.042143993079089,-9.05397459804498,23.16941474882815,-22.018065509571,-22.036427963164776,57.97344097208264,0.012089129176833247,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5712376799818453,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02913,60.0,0.0,0.0,0.9,0.01839057095210883,9.02645748837955,-9.04484805933166,23.16944777108919,-22.00596522960089,-22.0484476057851,57.97352359881183,0.020958675623615974,1.0,0.0,-1.0,48.0,0.0,-48.0,1.571817414767743,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02914,60.0,0.0,0.0,0.9,0.024941624133701268,9.010749942366497,-9.035691566500198,23.169498499954717,-21.99382477871389,-22.060427374808075,57.973650529981725,0.029810907781059104,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5723971506015026,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02915,60.0,0.0,0.0,0.9,0.03148382910550751,8.995021356898794,-9.026505186004302,23.169566900955118,-21.981644050045837,-22.072367313063783,57.97382167905574,0.038645839600051524,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5729768879257358,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02916,60.0,0.0,0.0,0.9,0.03801725052948868,8.97927173349192,-9.017288984021409,23.16965293969967,-21.969422937304866,-22.084267463768946,57.974036959567194,0.04746348510393439,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5735566271821886,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02917,60.0,0.0,0.0,0.9,0.04454195313332221,8.963501073319403,-9.008043026452725,23.16975658187668,-21.95716133477386,-22.096127870527347,57.97429628511974,0.05626385838574466,1.0,0.0,-1.0,48.0,0.0,-48.0,1.574136368811744,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02918,60.0,0.0,0.0,0.9,0.05105800170899499,8.947709377214295,-8.99876737892329,23.16987779325358,-21.94485913731289,-22.107948577330035,57.974599569387614,0.06504697360542133,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5747161132544203,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02919,60.0,0.0,0.0,0.9,0.05756546111140182,8.931896645670612,-8.989462106782014,23.170016539677103,-21.932516240361625,-22.119729628555795,57.97494672611606,0.07381284498707608,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5752958609493732,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0292,60.0,0.0,0.0,0.9,0.0,8.948095077395964,-8.948095077395964,23.17010236449074,-21.92006593110856,-22.131403790102606,57.975161460983536,0.032618645779963984,0.0,0.0,-1.0,45.19583722509633,0.0,-45.19583722509633,1.5758756116691879,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02921,60.0,0.0,0.0,0.9,0.005263586902765738,8.932853721803767,-8.938117308706532,23.17017450358515,-21.907545388053265,-22.14300849739777,57.97534194717361,0.040394197094275164,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5764553641517776,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02922,60.0,0.0,0.0,0.9,0.011835828021881767,8.916932808450152,-8.928768636472034,23.170264012010477,-21.894983942385537,-22.154573473493805,57.9755658880208,0.04917932830142169,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5770351186543488,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02923,60.0,0.0,0.0,0.9,0.018400081601027907,8.900990690464923,-8.91939077206595,23.17037106166442,-21.882381687728124,-22.166098962589217,57.975833712332964,0.057947585314272576,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5776148756158161,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02924,60.0,0.0,0.0,0.9,0.024956411645595367,8.885027367791297,-8.909983779436892,23.17049561941398,-21.86973852423991,-22.17758501335867,57.97614533577265,0.06669898155719123,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5781946354745924,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02925,60.0,0.0,0.0,0.9,0.03150488221067427,8.869042840042917,-8.900547722253592,23.170637652203766,-21.85705435266813,-22.189031674859887,57.976500674069676,0.07543353049698132,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5787743986682479,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02926,60.0,0.0,0.0,0.9,0.03804555739964144,8.853037106505344,-8.891082663904985,23.170797127055952,-21.84432907435078,-22.200438996533666,57.97689964302129,0.08415124564012144,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5793541656335095,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02927,60.0,0.0,0.0,0.9,0.044578501362796175,8.837010166137501,-8.881588667500298,23.17097401107037,-21.831562591218752,-22.211807028204138,57.97734215849233,0.09285214053013169,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5799339368062633,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02928,60.0,0.0,0.0,0.9,0.051103778295951585,8.820962017573176,-8.872065795869128,23.171168271424495,-21.81875480579824,-22.223135820078916,57.97782813641547,0.10153622874485091,1.0,0.0,-1.0,48.0,0.0,-48.0,1.580513712621554,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02929,60.0,0.0,0.0,0.9,0.057621452439045484,8.804892659122501,-8.862514111561547,23.17137987537348,-21.80590562121296,-22.23442542274921,57.97835749279133,0.11020352389375487,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5810934935135863,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0293,60.0,0.0,0.0,0.9,0.0,8.820867883723517,-8.820867883723517,23.17153833353769,-21.79294869137771,-22.24560823327768,57.978753850154554,0.06886746868906357,0.0,0.0,-1.0,45.19081679586538,0.0,-45.19081679586538,1.581673279249867,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02931,60.0,0.0,0.0,0.9,0.005273490363610023,8.805370689123826,-8.810644179487436,23.171682861776603,-21.779920970670567,-22.256721869661554,57.97911533030155,0.07654437101749156,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5822530685617255,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02932,60.0,0.0,0.0,0.9,0.011858996905122154,8.789192568952222,-8.801051565857344,23.171844573176223,-21.766851679908065,-22.267796267795784,57.97951978051625,0.08523297585302192,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5828328617010772,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02933,60.0,0.0,0.0,0.9,0.0184374997908634,8.77299306290593,-8.791430562696794,23.17202364136765,-21.753740919631078,-22.278831679370242,57.979967632680506,0.09390515294095314,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5834126591020088,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02934,60.0,0.0,0.0,0.9,0.02500906229357902,8.756772168829146,-8.781781231122725,23.172220034613456,-21.740588597754407,-22.289828159224186,57.98045880468711,0.1025609148972646,1.0,0.0,-1.0,48.0,0.0,-48.0,1.58399246119813,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02935,60.0,0.0,0.0,0.9,0.03157374771710586,8.740529884251984,-8.77210363196909,23.172433721251508,-21.72739462279768,-22.300785762574133,57.980993214491974,0.11120027434847035,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5845722684222285,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02936,60.0,0.0,0.0,0.9,0.03813161939498677,8.724266206391967,-8.762397825786953,23.172664669694875,-21.714158903887498,-22.31170454501385,57.981570780114154,0.11982324392899235,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5851520812062725,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02937,60.0,0.0,0.0,0.9,0.04468274068911526,8.70798113215552,-8.752663872844636,23.17291284843177,-21.700881350759552,-22.322584562514294,57.98219141963589,0.1284298362785674,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5857318999814103,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02938,60.0,0.0,0.0,0.9,0.0512271749883535,8.691674658139487,-8.74290183312784,23.17317822602547,-21.68756187376074,-22.33342587142359,57.98285505120262,0.13702006403963463,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5863117251779717,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02939,60.0,0.0,0.0,0.9,0.05776498570716804,8.675346780632617,-8.733111766339785,23.17346077111423,-21.6742003838513,-22.34422852846702,57.98356159302303,0.14559393985475122,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5868915572254685,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0294,60.0,0.0,0.0,0.9,0.0,8.691145615160918,-8.691145615160918,23.173689902892697,-21.660730864868242,-22.354924521856105,57.98413443762936,0.10405153438122516,0.0,0.0,-1.0,45.18151759625487,0.0,-45.18151759625487,1.5874713958862894,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.02941,60.0,0.0,0.0,0.9,0.005291427783623348,8.675391588040092,-8.680683015823716,23.173904792863723,-21.64719001522171,-22.3655516187734,57.98467159458155,0.11163358831777614,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5880512398827962,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02942,60.0,0.0,0.0,0.9,0.011900235524178626,8.658954244071596,-8.670854479595775,23.174136695005927,-21.633607014671433,-22.376140040794507,57.9852512624497,0.12023089264034859,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5886310894612594,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02943,60.0,0.0,0.0,0.9,0.01850301588269687,8.642495314293514,-8.660998330176211,23.174385784941393,-21.619981971033162,-22.386690047243516,57.98587387685448,0.12881220487764544,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5892109450512004,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02944,60.0,0.0,0.0,0.9,0.025099831188727606,8.626014794616072,-8.6511146258048,23.1746520322979,-21.606314800118863,-22.397201699034355,57.9865393578641,0.13737753648936302,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5897908070816853,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.02945,60.0,0.0,0.0,0.9,0.031690743784603015,8.609512680651072,-8.641203424435675,23.174935406775095,-21.592605418359643,-22.407675057450028,57.98724762560406,0.14592689891494626,1.0,0.0,-1.0,48.0,0.0,-48.0,1.5903706759809801,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
