time_s,speed_target_rad_s,load_torque_Nm,hall_invalid,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad,duty_cmd,hall_a,hall_b,hall_c,hall_code,hall_decoded_sector,hall_transition_class,hall_legal_event,hall_direction,hall_speed_feedback_rad_s,hall_timeout,hall_enable,hall_fault,hall_edge_count,gate_ah,gate_al,gate_bh,gate_bl,gate_ch,gate_cl,gate_all_off
0.00041,60.0,0.0,0.0,0.49967999999999996,1.6044578411186774,-1.6044578411186774,0.0,5.21321353488479e-07,-0.02894425684872593,0.02894422826564036,0.07250159559517488,0.640546955045433,1.0,-1.0,0.0,48.0,-24.043416096029333,-23.95658390397067,1.048065678600355e-05,0.49967999999999996,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00042,60.0,0.0,0.0,0.5001599999999999,1.6866646052828251,-1.6866646052828251,0.0,5.834846630596196e-07,-0.030255625218931194,0.030255593227546337,0.07578640000874771,0.6733672044656054,1.0,-1.0,0.0,48.0,-24.045383114094676,-23.954616885905324,1.1221960012985575e-05,0.5001599999999999,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00043,60.0,0.0,0.0,0.50064,1.768756770578947,-1.768756770578947,0.0,6.521653771083541e-07,-0.031632461081004835,0.031632425323983485,0.07923519160066644,0.7061418304004963,1.0,-1.0,0.0,48.0,-24.047448329781798,-23.952551670218202,1.1996931410092936e-05,0.50064,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00044,60.0,0.0,0.0,0.5011199999999999,1.850734378351944,-1.850734378351944,0.0,7.279551942737466e-07,-0.033074673405826156,0.033074633493389335,0.08284774231408965,0.7388708571509107,1.0,-1.0,0.0,48.0,-24.049611606218715,-23.95038839378129,1.280720970872364e-05,0.5011199999999999,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00045,60.0,0.0,0.0,0.5015999999999999,1.9325974700493023,-1.9325974700493023,0.0,8.114848607022041e-07,-0.034582171214251424,0.034582126722037525,0.08662382421468043,0.7715543094175256,1.0,-1.0,0.0,48.0,-24.051872806586736,-23.94812719341326,1.365443136031812e-05,0.5015999999999999,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00046,60.0,0.0,0.0,0.50208,1.9312535582657187,-1.9312535582657187,0.0,9.025951123906647e-07,-0.03612227984489129,0.036122230357270864,0.09048159149959793,0.771018982612047,0.0,-1.0,0.0,0.0,-0.05418291898216032,0.05418291898216032,1.453996282164634e-05,0.50208,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00047,60.0,0.0,0.0,0.5025599999999999,1.92855197925434,-1.92855197925434,0.0,1.00083107083982e-06,-0.0376602465207311,0.037660191647014826,0.09433399297460732,0.7699416809490486,0.0,-1.0,0.0,0.0,-0.05648981449184487,0.05648981449184487,1.5464045232774337e-05,0.5025599999999999,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00048,60.0,0.0,0.0,0.5030399999999999,1.9258513844858243,-1.9258513844858243,0.0,1.1064843546153903e-06,-0.03919606342721425,0.03919600276072393,0.09818100904522686,0.76886482096907,0.0,-1.0,0.0,0.0,-0.05879348123215378,0.05879348123215378,1.6426624729790142e-05,0.5030399999999999,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00049,60.0,0.0,0.0,0.50352,1.9231517763845523,-1.9231517763845523,0.0,1.2198453712484995e-06,-0.040729731454626224,0.04072966457276112,0.1020226419215649,0.7677884033491741,0.0,-1.0,0.0,0.0,-0.06109392037738848,0.06109392037738848,1.742764746969756e-05,0.50352,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0005,60.0,0.0,0.0,0.5039999999999999,1.9204531573695172,-1.9204531573695172,0.0,1.3412031159506153e-06,-0.0422612514945637,0.04226117795887803,0.10585889381711135,0.7667124287648782,0.0,-1.0,0.0,0.0,-0.06339113310460187,0.06339113310460187,1.8467059631618428e-05,0.5039999999999999,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00051,60.0,0.0,0.0,0.5044799999999999,1.9853242219501457,-1.9853242219501457,0.0,1.4715795870126345e-06,-0.04381216708692026,0.04381208640293397,0.10974372845134088,0.7926127472054698,1.0,-1.0,0.0,48.0,-24.0657174341566,-23.9342825658434,1.9544951327239168e-05,0.5044799999999999,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
