time_s,mechanical_angle_rad,speed_rad_s,hall_a,hall_b,hall_c,hall_code,hall_transition_class,hall_direction,hall_legal_event,speed_raw_rad_s,speed_filtered_rad_s,timeout,legal_edge_count
0.0077,0.7700000000000172,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0078,0.7800000000000175,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0079,0.7900000000000179,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.008,0.8000000000000181,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0081,0.8100000000000184,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0082,0.8200000000000188,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0083,0.8300000000000191,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0084,0.8400000000000193,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0085,0.8500000000000197,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0086,0.86000000000002,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0087,0.8700000000000202,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0088,0.8800000000000207,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0089,0.8900000000000209,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.009,0.9000000000000211,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0091,0.9100000000000216,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0092,0.9200000000000218,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0093,0.930000000000022,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0094,0.9400000000000225,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0095,0.9500000000000227,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0096,0.960000000000023,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0097,0.9700000000000234,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0098,0.9800000000000236,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0099,0.9900000000000241,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.01,1.0000000000000242,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0101,1.0100000000000233,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0102,1.0200000000000227,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0103,1.0300000000000218,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0104,1.040000000000021,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,3.0
0.0105,1.0500000000000203,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0106,1.0600000000000194,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0107,1.0700000000000185,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0108,1.0800000000000178,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0109,1.090000000000017,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.011,1.100000000000016,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0111,1.1100000000000154,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0112,1.1200000000000145,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0113,1.1300000000000137,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0114,1.140000000000013,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0115,1.1500000000000121,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0116,1.1600000000000112,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0117,1.1700000000000106,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0118,1.1800000000000097,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0119,1.190000000000009,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.012,1.2000000000000082,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0121,1.2100000000000073,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0122,1.2200000000000066,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0123,1.2300000000000058,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0124,1.2400000000000049,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
0.0125,1.2500000000000042,100.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,99.92343045769064,99.92343045769067,0.0,4.0
