time_s,mechanical_angle_rad,speed_rad_s,hall_a,hall_b,hall_c,hall_code,hall_transition_class,hall_direction,hall_legal_event,speed_raw_rad_s,speed_filtered_rad_s,timeout,legal_edge_count
0.0123,-1.5117680159872862,376.79693653183756,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0124,-1.4740927969309774,376.709285948772,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0125,-1.4364257678913346,376.6333590594282,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0126,-1.39876569351955,376.57036254169253,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0127,-1.361111415914838,376.51504644794227,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0128,-1.3234627252459374,376.45859440882424,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0129,-1.2858197239480473,376.4013350999708,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.013,-1.2481824703133528,376.3437105577254,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0131,-1.2105509815622504,376.2860905219357,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0132,-1.1729252431828106,376.2287377315145,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0133,-1.1353052197105267,376.17181152154865,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0134,-1.0976908638558545,376.11539460275316,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
0.0135,-1.0600821224589718,376.059527184637,1.0,1.0,0.0,6.0,0.0,0.0,0.0,380.79910952603586,388.2709441204716,0.0,4.0
