time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.12468,60.0,0.0,0.7,4.207626711018248,-4.437705083377557,0.2300783723593085,-23.648994782278727,-2.46829961710758,23.77075895960516,59.388609129944406,-1.398979030870197,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9872165734847533
0.12469,60.0,0.0,0.7,4.282324507035793,-4.425684011370313,0.14335950433452044,-23.645689254526825,-2.492916030872488,23.768403178995648,59.38145654032764,-1.4620427743022342,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9866227228936367
0.1247,60.0,0.0,0.7,4.3568807179854945,-4.413620506584759,0.05673978859926404,-23.64226260464939,-2.517523723955816,23.765918339081548,59.37398884274591,-1.525022191035043,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9860289454043062
0.12471,60.0,0.0,0.7,4.3862493514071765,-4.446560455620305,0.06031110421312833,-23.63875959231778,-2.54212709201189,23.76334936199916,59.36631832449817,-1.5319895330618385,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9854352438674134
0.12472,60.0,0.0,0.7,4.404284056932594,-4.490650380452037,0.08636632351944189,-23.635272247330423,-2.5667359448857154,23.760788702402557,59.35867600256845,-1.5249330531680378,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9848416189251802
0.12473,60.0,0.0,0.7,4.422254117159115,-4.53462129352623,0.11236717636711481,-23.631803466057857,-2.5913507483034945,23.758239221315037,59.35106905568072,-1.5178395447291648,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9842480702294454
0.12474,60.0,0.0,0.7,4.440159670091351,-4.578473351859473,0.13831368176812187,-23.62835335981887,-2.615971671328457,23.75570098046654,59.34349766855093,-1.5107091784119437,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9836545974255332
0.12475,60.0,0.0,0.7,4.4580008536802795,-4.622206711915541,0.1642058582352614,-23.624922039502735,-2.640598882678464,23.75317404147349,59.3359620250423,-1.5035421246612017,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9830612001569282
0.12476,60.0,0.0,0.7,4.475777805822774,-4.665821529607065,0.19004372378429132,-23.621509615568087,-2.6652325507221835,23.750658465838445,59.32846230816634,-1.4963385537033091,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9824678780652774
0.12477,60.0,0.0,0.7,4.493490664360843,-4.709317960296498,0.21582729593565458,-23.618116198041722,-2.6898728434750883,23.748154314949716,59.32099870008391,-1.4890986355497053,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9818746307904016
0.12478,60.0,0.0,0.7,4.514846554365267,-4.7489891714920685,0.23414261712680118,-23.614741594344572,-2.7145198938532467,23.74566134623254,59.31357062313281,-1.4864361885228474,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9812814579704743
0.12479,60.0,0.0,0.7,4.588726043798885,-4.735954799674181,0.1472287558752957,-23.611307565857604,-2.7391647491624407,23.74310083465279,59.305981465546694,-1.5492129469532536,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9806883599484612
0.1248,60.0,0.0,0.7,4.662464492312526,-4.72287940247932,0.06041491016679443,-23.60775340498026,-2.7638000781455,23.740411669870547,59.29807863278,-1.6119062353759004,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9800953393867478
0.12481,60.0,0.0,0.7,4.69101591043626,-4.754808866852545,0.06379295641628535,-23.604124013647958,-2.78843075913608,23.737638939790845,59.28997479539711,-1.618394545900975,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9795023991206424
0.12482,60.0,0.0,0.7,4.708233950712058,-4.797889712818165,0.08965576210610648,-23.60051171975619,-2.8130676063375413,23.73487543888462,59.28190176502782,-1.610811583537826,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9789095397694362
0.12483,60.0,0.0,0.7,4.72538789860714,-4.840852949845964,0.11546505123882356,-23.596919425453837,-2.8377111130241497,23.73212403895702,59.2738667396016,-1.6031925972445529,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.978316760958659
0.12484,60.0,0.0,0.7,4.742477894988095,-4.8836987319777325,0.14122083698963722,-23.5933472386765,-2.86236144520991,23.729384802236645,59.265869898809704,-1.5955377583455712,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9777240623073613
0.12485,60.0,0.0,0.7,4.7595040806602,-4.926427212709165,0.1669231320489654,-23.589795266908638,-2.8870187685177173,23.726657790830224,59.257911421487265,-1.5878472379697248,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9771314434328039
0.12486,60.0,0.0,0.7,4.776466596366932,-4.969038544991588,0.19257194862465649,-23.586263617182404,-2.9116832481760326,23.723943066722146,59.24999148561424,-1.5801212070536008,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9765389039504605
0.12487,60.0,0.0,0.7,4.793365582789201,-5.0115328812329505,0.2181672984437489,-23.582752396076522,-2.936355049015232,23.721240691773872,59.242110268316374,-1.5723598363449651,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9759464434740301
0.12488,60.0,0.0,0.7,4.813517932393424,-5.050593621435932,0.2370756890425083,-23.57926146701625,-2.9610343049813315,23.718550483590715,59.23426733617388,-1.5687055721334353,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9753540616155637
0.12489,60.0,0.0,0.7,4.886585221479122,-5.03655939605904,0.1499741745799179,-23.57571317769393,-2.985711302264142,23.715794282816514,59.22626752203313,-1.631206332200463,0.0,-1.0,0.0,0.0,0.0,0.0,-0.974761758680853
0.1249,60.0,0.0,0.7,4.959512045110469,-5.02248553179657,0.06297348668610081,-23.572045705209952,-3.010377917610916,23.71290984069868,59.217955410496394,-1.693624505592499,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9741695373061149
0.12491,60.0,0.0,0.7,4.987252416734102,-5.053417916028327,0.06616549929422412,-23.568304094850447,-3.0350395168831827,23.70994241095985,59.209444056839175,-1.6996440333138556,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9735774003118651
0.12492,60.0,0.0,0.7,5.003659991723559,-5.095503066895578,0.09184307517201905,-23.56458097533191,-3.05970792952253,23.70698512807209,59.20096607050529,-1.6915446510252778,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9729853482949751
