time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.00381,200.0,0.0,0.89,14.411937733015378,-14.411937733015378,0.0,3.2698256840018685,-14.876240758638408,14.766491039499519,37.10951983206417,7.047247737345483,1.0,-1.0,0.0,48.0,-44.56969857681779,-3.430301423182211,0.12356594210336652
0.00382,200.0,0.0,0.89,14.444761009301706,-14.444761009301706,0.0,3.2834449839209006,-14.890450331770646,14.780613236130463,37.14480648524199,7.067409936501704,1.0,-1.0,0.0,48.0,-44.58411591005533,-3.415884089944665,0.1239372136509439
0.00383,200.0,0.0,0.89,14.477490438257174,-14.477490438257174,0.0,3.2971084583381076,-14.904699670457788,14.794777700248945,37.1801938954285,7.0875505352336265,1.0,-1.0,0.0,48.0,-44.598573306308786,-3.4014266936912136,0.1243088385689281
0.00384,200.0,0.0,0.89,14.510126000221167,-14.510126000221167,0.0,3.310816274235724,-14.918988728390092,14.808984404547056,37.21568195453762,7.107669499935385,1.0,-1.0,0.0,48.0,-44.61307063162423,-3.3869293683757604,0.12468081786434891
0.00385,200.0,0.0,0.89,14.542667675347445,-14.542667675347445,0.0,3.32456859885225,-14.933317459181318,14.823233321731472,37.25127055431482,7.127766796818332,1.0,-1.0,0.0,48.0,-44.62760775189601,-3.372392248103994,0.1250531525431544
0.00386,200.0,0.0,0.89,14.57511544360409,-14.57511544360409,0.0,3.3383655996818957,-14.947685816368498,14.837524424522991,37.28695958633615,7.147842391909089,1.0,-1.0,0.0,48.0,-44.642184532866295,-3.3578154671337073,0.1254258436102093
0.00387,200.0,0.0,0.89,14.607469284773433,-14.607469284773433,0.0,3.352207444474011,-14.962093753411725,14.851857685656146,37.32274894200733,7.167896251047601,1.0,-1.0,0.0,48.0,-44.656800840125,-3.343199159874996,0.12579889206929332
0.00388,200.0,0.0,0.89,14.639729178451997,-14.639729178451997,0.0,3.366094301232481,-14.976541223693904,14.866233077878766,37.358638512562806,7.187928339885149,1.0,-1.0,0.0,48.0,-44.67145653910948,-3.328543460890523,0.12617229892309914
0.00389,200.0,0.0,0.9,14.671895104050446,-14.671895104050446,0.0,3.3800263382151114,-14.991028180520534,14.880650573951545,37.39462818906479,7.2079386238823915,1.0,-1.0,0.0,48.0,-44.686151495104255,-3.313848504895745,0.12654606517323108
0.0039,200.0,0.0,0.9,14.619517728832339,-14.619517728832339,0.0,3.3939943035008198,-15.005512971309466,14.895068847027764,37.4306140786124,7.18641490200848,0.0,-1.0,0.0,0.0,-20.700828180932085,20.700828180932085,0.12692019147425163
