time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.08948,200.0,0.0,0.88,6.4114478868364895,-8.064086857732507,1.6526389708960174,-23.4565961449833,-5.161441140879601,23.630975843051615,58.94914789169851,-1.1826288421429614,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9243608296082815
0.08949,200.0,0.0,0.88,6.423063868345025,-8.097034087690412,1.6739702193453874,-23.454449678147043,-5.187382945733072,23.62878071104919,58.94326081671928,-1.1721973904229765,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.923771367608204
0.0895,200.0,0.0,0.88,6.490925469739792,-8.073575975526676,1.5826505057868845,-23.45225950988739,-5.213326343543267,23.62653054359257,58.93724463310545,-1.234264380595036,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9231819648223427
0.08951,200.0,0.0,0.88,6.513610252694323,-8.095134920918442,1.5815246682241184,-23.449999810305194,-5.239265299736926,23.624199308625947,58.93103439057885,-1.2382159329661717,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9225926234397916
0.08952,200.0,0.0,0.88,6.524971871216286,-8.127857415815344,1.6028855445990582,-23.44776596907934,-5.265220957453094,23.62188309470364,58.924869769152146,-1.2276289030565506,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9220033439631059
0.08953,200.0,0.0,0.88,6.536279611755107,-8.160474431188858,1.6241948194337505,-23.44556093623548,-5.291194073592073,23.6195848639514,58.91875813875083,-1.2170195516274065,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9214141258677722
0.08954,200.0,0.0,0.88,6.547533616098751,-8.192986082660047,1.645452466561296,-23.44338477313638,-5.317184762618184,23.61730466875973,58.91269961055022,-1.2063880515962166,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.920824968623324
0.08955,200.0,0.0,0.88,6.558734025912287,-8.225392485434725,1.6666584595224376,-23.441237540530523,-5.34319313834085,23.615042561294022,58.906694294860934,-1.1957345759192712,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9202358716981855
0.08956,200.0,0.0,0.88,6.569880982737054,-8.257693754304885,1.6878127715678313,-23.43911929855066,-5.369219313912752,23.61279859349332,58.900742301128766,-1.1850592975934018,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9196468345596861
0.08957,200.0,0.0,0.88,6.580974627990002,-8.289890003650694,1.708915375660692,-23.437030106712132,-5.395263401828259,23.610572817069052,58.89484373793435,-1.1743623896575086,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9190578566740615
0.08958,200.0,0.0,0.88,6.592015102962844,-8.321981347441954,1.729966244479109,-23.43497002391148,-5.421325513921688,23.60836528350386,58.88899871299306,-1.1636440251942186,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.918468937506466
0.08959,200.0,0.0,0.88,6.603002548821247,-8.353967899239608,1.750965350418361,-23.43293910842479,-5.44740576136534,23.606176044050358,58.883207333154736,-1.1529043773315426,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9178800765209839
0.0896,200.0,0.0,0.88,6.670236589280435,-8.329550224399183,1.6593136351187476,-23.430865000849003,-5.473487310552119,23.603932197944037,58.877287734911995,-1.2149234756684542,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9172912737872309
0.08961,200.0,0.0,0.88,6.692294786768132,-8.350150722880574,1.6578559361124425,-23.428721768980534,-5.499563801322892,23.601607617319253,58.871174728425245,-1.2186211833689862,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9167025314886439
0.08962,200.0,0.0,0.88,6.703030795948521,-8.381915885019763,1.6788850890712423,-23.426605146579387,-5.525657528312007,23.59929873822622,58.86510884210249,-1.2077298380074697,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.916113850116171
0.08963,200.0,0.0,0.88,6.713713903863701,-8.4135766790237,1.69986277516,-23.424518088481605,-5.551769277096692,23.5970085319474,58.85909746497695,-1.196817533571095,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9155252291301037
0.08964,200.0,0.0,0.88,6.724344252885658,-8.44513321775734,1.7207889648716823,-23.422460650225467,-5.577899155672525,23.594737049447545,58.85314070140769,-1.185884444591853,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9149366679848265
0.08965,200.0,0.0,0.88,6.734921985254884,-8.476585613684069,1.7416636284291855,-23.42043288671669,-5.604047271365762,23.592484341450877,58.84723865488098,-1.1749307456509746,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9143481661336857
0.08966,200.0,0.0,0.88,6.7454472430796155,-8.507933978867488,1.7624867357878722,-23.418434852226834,-5.6302137308317075,23.590250458439872,58.84139142801006,-1.1639566113803212,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9137597230289959
0.08967,200.0,0.0,0.88,6.7559201683349475,-8.539178424972837,1.7832582566378894,-23.41646660039185,-5.65639864005286,23.588035450654022,58.835599122534916,-1.1529622164638753,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9131713381220533
0.08968,200.0,0.0,0.88,6.76634090286214,-8.570319063269002,1.8039781604068619,-23.414528184210447,-5.682602104337582,23.5858393680886,58.82986183932194,-1.1419477356389915,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.912583010863138
0.08969,200.0,0.0,0.88,6.776709588367756,-8.601356004630007,1.824646416262252,-23.41261965604258,-5.708824228318328,23.58366226049346,58.82417967836372,-1.130913343697814,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9119947407015253
0.0897,200.0,0.0,0.88,6.843325849152873,-8.575989812411823,1.7326639632589507,-23.41066838085541,-5.735047281812715,23.581430960706918,58.81837011716281,-1.1928999264459113,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9114065276942704
0.08971,200.0,0.0,0.88,6.8647672482792075,-8.595642887072058,1.7308756387928503,-23.408648322333683,-5.7612645745755104,23.579119244539037,58.8123677245136,-1.1963576558194027,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.910818374019896
0.08972,200.0,0.0,0.88,6.874887441005034,-8.626461717464657,1.751574276459624,-23.406655563935136,-5.7874995684511745,23.576823896645465,58.80641388344247,-1.1851754943856867,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9102302801584485
0.08973,200.0,0.0,0.88,6.884955714881085,-8.657177269170532,1.7722215542894475,-23.404693065297035,-5.813753078044804,23.574547897348445,58.800516002205455,-1.1739737515268707,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9096422455556933
0.08974,200.0,0.0,0.88,6.894972212778656,-8.687789652436656,1.7928174396580003,-23.402760875948047,-5.840025204754928,23.572291296031487,58.79467417826922,-1.1627526034521325,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9090542696515459
