time_s,command_step,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.0189,0,5.721323984186829,-11.338965353267469,5.61764136908064,-0.10904518925380255,-1.5939902776906374,1.5997039134139932,3.9998756637412076,6.609425587266571,1.0,-1.0,0.0,48.0,0.0,-48.0
0.019,1,6.765491195285503,-11.687868694246816,4.922377498961313,-0.11668996978572452,-1.7240682200745883,1.7301882850191614,4.326212407528685,6.443941089813929,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0191,1,7.236114063730371,-10.908604289704583,3.672490225974211,-0.12338548829884519,-1.8443117894273362,1.8507896204766734,4.627854660653529,5.623133121129713,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0192,1,7.700494910735284,-10.13606050026714,2.4355655895318566,-0.1287222984728607,-1.9482902152220842,1.9550554729732144,4.888667072429068,4.810805803798547,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0193,1,8.158686533367796,-9.37069722703493,1.2120106936671344,-0.13275143105099632,-2.036175030350103,2.043159796393135,5.109082302174525,4.00730164617698,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0194,1,8.610742309786428,-8.61296262022808,0.0022203104416520032,-0.13553033760871408,-2.1081442899283522,2.1152833920523344,5.289549752173753,3.212947894801716,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0195,1,9.056716329393632,-7.8632930791975495,-1.1934232501960833,-0.13712160368370577,-2.1643822966776214,2.1716135771893335,5.430534810091256,2.428056755855169,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0196,1,9.496663491072974,-7.122113247880331,-2.3745502431926426,-0.13759170608841195,-2.2050793304654577,2.212343858468451,5.532518102631558,1.6529256232797653,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0197,1,9.930639571011367,-6.389836006131174,-3.540803564880194,-0.13700981669967632,-2.2304313821317154,2.2376736106295776,5.59599476075137,0.8878373126269148,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0198,1,10.35870126163627,-5.666862457378783,-4.691838804257488,-0.1354466546577639,-2.240639891667077,2.2478077604212947,5.621473696689404,0.1330602997734185,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0199,1,10.780906183218988,-4.953581913066115,-5.827324270152873,-0.1329733885676152,-2.2359114907731934,2.2429564759546046,5.609476893036647,-0.6111510363085526,1.0,0.0,-1.0,0.0,48.0,-48.0
0.02,2,11.197312869709485,-4.250371874342628,-6.946940995366857,-0.12966058997993563,-2.21645774979752,2.2233348616129525,5.560538704030549,-1.3445561674836188,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0201,2,10.488882242736711,-2.9980456555931596,-7.490836587143552,-0.12559238046792395,-2.1827595468569045,2.1894280807422377,5.475869008401636,-2.0405818451196365,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0202,2,9.789958845302191,-1.7640840469433092,-8.025874798358883,-0.12084810996606575,-2.13528582999666,2.141709149774918,5.35664753478021,-2.726586685142342,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0203,2,9.100398208680557,-0.5487089869426603,-8.551689221737897,-0.11548766815144784,-2.0742375216876257,2.0803820589805215,5.203381394960189,-3.4023283104317836,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0204,2,8.42005921124792,0.6478670686939703,-9.067926279941892,-0.10956703094765928,-1.9998204440608545,2.005655519826966,5.016589753818798,-4.0675670316481725,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0205,2,7.74880393088653,1.8254412367538437,-9.574245167640374,-0.10313753106847505,-1.912245282252428,1.9177428878049834,4.796803686484082,-4.722066183226035,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0206,2,7.08649748246274,2.9838203013354168,-10.070317783798156,-0.09624517477402138,-1.811727540177431,1.81686207964643,4.544566018964058,-5.365592448921134,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0207,2,6.433007841689047,4.1228208129478965,-10.555828654636944,-0.08893000535853811,-1.6984874888306285,1.7032354852375757,4.260431152758627,-5.997916176965962,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0208,2,5.788205656675801,5.242269191063086,-11.030474847738887,-0.08122551380163164,-1.5727501072161532,1.577089874523462,3.9449648739723355,-6.618811684884785,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0209,2,5.151964048472096,6.342001829293253,-11.49396587776535,-0.07315809692850275,-1.434745016014876,1.4386562996936092,3.5987441474440827,-7.228057554008341,0.0,1.0,-1.0,-48.0,48.0,0.0
0.021,3,4.524158401886794,7.421865202382753,-11.946023604269547,-0.06474656333760608,-1.2847064041052658,1.288169992932836,3.222356896408006,-7.825436913713869,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0211,3,3.3451195650561347,7.922245154523353,-11.267364719579488,-0.056340161403240475,-1.1296819916107868,1.132697422196001,2.8334802120731357,-7.729221873473179,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0212,3,2.181881921616453,8.410538671892258,-10.592420593508711,-0.04825778132806446,-0.9765943193741505,0.9791783045831068,2.449475665779769,-7.63054957834684,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0213,3,1.0342384303400234,8.88697495730606,-9.921213387646084,-0.04046764531743591,-0.8254933174569945,0.8276609863997851,2.0704663554305727,-7.52941135771145,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0214,3,-0.09801588527089322,9.351782196809262,-9.253766311538369,-0.03293921328109289,-0.6764290195407857,0.6781939700836573,1.6965757026654262,-7.425802921409561,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0215,3,-1.215083935249016,9.805187561610854,-8.590103626361838,-0.025643205262878218,-0.5294514744260158,0.5308258289813805,1.3279272355411815,-7.3197242914394085,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0216,3,-2.3171665608999428,10.247417206705837,-7.930250645805894,-0.01855162306079935,-0.3846106590442813,0.3856051233895179,0.9646443746560637,-7.211179732460378,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0217,3,-3.404462532044243,10.67869626628772,-7.274233734243476,-0.011637770812571155,-0.24195639300327798,0.24258031788500703,0.6068502227806811,-7.100177681009864,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0218,3,-4.477168543800558,11.099248846060327,-6.622080302259769,-0.004876274334318793,-0.10153825468721418,0.10179969997260416,0.25466735806215457,-6.9867306733427785,-1.0,1.0,0.0,-48.0,0.0,48.0
