time_s,command_step,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.0042,0,25.88745162607079,-25.88745162607079,0.0,0.15248027681798695,-4.9150929589576,4.906810700617675,12.30129837735301,10.664448010157138,1.0,-1.0,0.0,48.0,-31.28811704168748,-16.711882958312515
0.0043,0,26.284861783111207,-26.284861783111207,0.0,0.17025261686022694,-5.130314575696145,5.121079484370883,12.839206410029549,10.85150215511781,1.0,-1.0,0.0,48.0,-31.60111046378884,-16.398889536211158
0.0044,0,26.672758808189442,-26.672758808189442,0.0,0.18959158136015533,-5.349288417775037,5.3390198275027565,13.386411925437477,11.036356202643107,1.0,-1.0,0.0,48.0,-31.9188682457102,-16.081131754289803
0.0045,0,27.051178313193468,-27.051178313193468,0.0,0.21059253613918405,-5.5719732022984445,5.5605863099418364,13.942806238089085,11.219062664079468,1.0,-1.0,0.0,48.0,-32.241276643021465,-15.758723356978535
0.0046,0,27.420154442514125,-27.420154442514125,0.0,0.23335421509016546,-5.798328684375567,5.785734557447012,14.508283247967197,11.39967243710899,1.0,-1.0,0.0,48.0,-32.568221792089716,-15.431778207910284
0.0047,0,27.779719815771777,-27.779719815771777,0.0,0.25797877964612137,-6.028315614209752,6.01442122324454,15.082739358396909,11.578234748421323,1.0,-1.0,0.0,48.0,-32.89958964052636,-15.100410359473642
0.0048,0,28.129905471008914,-28.129905471008914,0.0,0.284571882920601,-6.261895692043849,6.246603970378864,15.666073391120417,11.754797099134786,1.0,-1.0,0.0,48.0,-33.23526587494049,-14.764734125059508
0.0049,0,28.470740808294735,-28.470740808294735,0.0,0.31324273892620536,-6.499031520969486,6.482241454997814,16.258186498708323,11.92940521280876,1.0,-1.0,0.0,48.0,-33.57513584601946,-14.424864153980543
0.005,1,28.80225353368098,-28.80225353368098,0.0,0.34410419727356745,-6.739686557609335,6.721293310798885,16.858982074432607,12.102102985867809,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0051,1,28.962358125319025,-27.608075167378566,-1.3542829579404592,0.376639528525677,-6.9723160790396665,6.952244866468816,17.439579431153177,11.12327790551807,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0052,1,29.119500185538207,-26.421940881835134,-2.697559303703074,0.4101533642969802,-7.185515895923654,7.163731245296953,17.97146150502626,10.153550797986734,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0053,1,29.27369863284116,-25.24440777266098,-4.029290860180181,0.44448199735182037,-7.3794658588321855,7.35594307571996,18.45509195644514,9.193269994015608,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0054,1,29.424976238680777,-24.07602083231312,-5.348955406367658,0.47944806376137244,-7.554352318417314,7.529078157216561,18.890951542360845,8.242771043773477,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0055,1,29.573359878923405,-22.917313031639274,-6.656046847284131,0.5148623814875646,-7.710367945274836,7.683341127951104,19.279537480076062,7.3023768304097905,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0056,1,29.718880737903934,-21.7688053872508,-7.950075350653134,0.5505257338257601,-7.847711551187991,7.818943134250572,19.621362816814667,6.372397687529253,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0057,1,29.86157446702122,-20.631007015512054,-9.230567451509165,0.5862305972179853,-7.966587911182793,7.9361015026523125,19.916955805263797,5.45313152063215,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0058,1,30.001481299817517,-19.50441517392984,-10.497066125887677,0.6217628133658049,-8.067207585819231,8.035039415325667,20.166859285288627,4.544863932594821,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0059,1,30.138646125473404,-18.389515290719,-11.749130834754403,0.6569032059135769,-8.149786743154595,8.115985589720756,20.37163007202404,3.6478683532792404,1.0,0.0,-1.0,0.0,48.0,-48.0
0.006,1,30.273118522630412,-17.286780983307512,-12.986337539322898,0.6914291422365797,-8.21454697984527,8.179173963330232,20.5318383505518,2.7624061733581637,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0061,1,30.404952755429072,-16.196674066527706,-14.208278688901368,0.725116041054465,-8.261715140898968,8.224843384462703,20.648067077375824,1.888726882421862,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0062,1,30.534207733622434,-15.119644551222036,-15.414563182400398,0.7577388267008237,-8.291523137649119,8.253237309919525,20.720911388910533,1.0270682113960037,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0063,1,30.660946938594023,-14.056130633969975,-16.60481630462405,0.7890733309185695,-8.304207763594007,8.264603510438581,20.75097801719757,0.17765627924717453,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0064,1,30.78523831707886,-13.006558678621538,-17.778679638457323,0.8188976430241744,-8.300010507822764,8.259193784720257,20.738884713063182,-0.6592942561130739,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0065,1,30.907154144353928,-11.971343190299809,-18.93581095405412,0.8469934091988376,-8.279177365835661,8.237263682782611,20.685259676922527,-1.4835800428922372,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0066,1,31.026770858634656,-10.95088678251345,-20.075884076121206,0.8731470815298586,-8.241958647654387,8.199072239305954,20.590740997426586,-2.2950088766996037,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0067,1,31.144168868385773,-9.945580137999457,-21.198588730386316,0.897151117250132,-8.188608783206195,8.144881717523504,20.45597609813253,-3.0933995383871027,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0068,1,31.25943233422894,-8.955801963897388,-22.303630370331554,0.9188051284175376,-8.119386125052026,8.074957364096868,20.281621192359307,-3.878581628876182,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0069,1,31.37264892710679,-7.981918941839644,-23.390729985267146,0.9379169820491943,-8.034552748609997,7.989567175285367,20.068340746366808,-4.65039540148373,1.0,0.0,-1.0,0.0,48.0,-48.0
0.007,1,31.48390956434366,-7.02428567352872,-24.45962389081494,0.954303850487909,-7.934374250100284,7.888981674579317,19.816806950969067,-5.408691592337445,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0071,1,31.593308125226837,-6.083244622360962,-25.510063502865876,0.9677932115395054,-7.819119542504006,7.7734737018229865,19.5276992016609,-6.153331249537926,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0072,1,31.70094114771974,-5.159126051648914,-26.541815096070824,0.9782237976889068,-7.689060649885712,7.64331821370577,19.201703587303083,-6.88418556177734,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0073,1,31.80690750790808,-4.252247959989575,-27.554659547918504,0.985446493488277,-7.544472500475742,7.498792095353909,18.839512387374608,-7.601135687160741,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0074,1,31.91130808377338,-3.3629160143245334,-28.548392069448848,0.9893251800193896,-7.385632718944966,7.340173982612748,18.441823577763042,-8.304072582993435,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0075,1,32.01424540488318,-2.4914234812393192,-29.52282192364386,0.9897375251708563,-7.212821418329509,7.167744094474216,18.00934034502535,-8.992896837295607,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0076,1,32.11582328958414,-1.6380511570538163,-30.477772132530323,0.9865757183439032,-7.026320992078003,6.98178407497886,17.542770609014458,-9.667518502781713,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0077,1,32.216146471281995,-0.8030672972621122,-31.41307917401988,0.9797471481117191,-6.826415906698906,6.782576843808931,17.042826553730638,-10.327856933998229,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0078,1,32.32195644255935,0.0,-32.32195644255935,0.9691752227842423,-6.613393870138755,6.570407820412439,16.510227598032575,-10.965493659624407,1.0,0.0,-1.0,34.38318539173709,13.616814608262898,-48.0
0.0079,1,32.81883870257217,0.0,-32.81883870257217,0.9555834537251094,-6.392753060525082,6.350737873857637,15.958699452002579,-11.09505841765696,1.0,0.0,-1.0,34.045913724316456,13.954086275683544,-48.0
0.008,1,33.30537313380922,0.0,-33.30537313380922,0.9397165264008747,-6.169516342169333,6.128553341337256,15.400777792031278,-11.221260937958697,1.0,0.0,-1.0,33.7036512760384,14.296348723961602,-48.0
0.0081,1,33.781696148955035,0.0,-33.781696148955035,0.9216167626524939,-5.943751276447821,5.90391702604452,14.83662674502608,-11.344260155172636,1.0,0.0,-1.0,33.35651817079633,14.643481829203674,-48.0
0.0082,1,34.24794261173428,0.0,-34.24794261173428,0.901329798386659,-5.715522242437836,5.676888668009477,14.266402561343094,-11.46421218681799,1.0,0.0,-1.0,33.004631475635904,14.995368524364098,-48.0
0.0083,1,34.70424574773108,0.0,-34.70424574773108,0.8789045039761899,-5.484890487921266,5.447525014130344,13.690253757086902,-11.581270276340856,1.0,0.0,-1.0,32.64810524697453,15.351894753025473,-48.0
0.0084,1,35.15073705902301,0.0,-35.15073705902301,0.8543929055991748,-5.25191418242925,5.215879887768009,13.108321259139972,-11.695584740850864,1.0,0.0,-1.0,32.287050579112844,15.712949420887153,-48.0
0.0085,1,35.58754624255209,0.0,-35.58754624255209,0.8278501076704878,-5.016648472196053,4.982004257795297,12.520738552691247,-11.807302923395039,1.0,0.0,-1.0,31.921575654928944,16.078424345071056,-48.0
0.0086,1,36.014801112150785,0.0,-36.014801112150785,0.7993342165201653,-4.779145536891804,4.745946307005886,11.927631831040934,-11.916569149607,1.0,0.0,-1.0,31.551785798654834,16.448214201345166,-48.0
0.0087,1,36.43262752413863,0.0,-36.43262752413863,0.7689062654716395,-4.5394546480062266,4.507751499800519,11.329120147467,-12.023524688557607,1.0,0.0,-1.0,31.1777835306423,16.82221646935769,-48.0
0.0088,1,36.841149306401796,0.0,-36.841149306401796,0.7366301414689022,-4.2976222287591455,4.267462649080082,10.72531556894798,-12.128307717621755,1.0,0.0,-1.0,30.799668624033636,17.200331375966364,-48.0
0.0089,1,37.24048819086556,0.0,-37.24048819086556,0.7025725133957353,-4.053691915417655,4.025119982286148,10.116323331546157,-12.231053291165669,1.0,0.0,-1.0,30.417538163258598,17.582461836741395,-48.0
0.009,1,37.63076374926785,0.0,-37.63076374926785,0.6668027622221547,-3.8077046199048388,3.780761206539779,9.50224199726494,-12.331893312850024,1.0,0.0,-1.0,30.031486604285806,17.968513395714194,-48.0
0.0091,1,38.012093332139315,0.0,-38.012093332139315,0.6293929131035806,-3.5596985935907353,3.5344215728391175,8.883163612205264,-12.430956511336086,1.0,0.0,-1.0,29.641605836562086,18.358394163437914,-48.0
0.0092,1,38.38459201089503,0.0,-38.38459201089503,0.5904175695470479,-3.309709492162238,3.2861339392847477,8.259173865856162,-12.528368419175582,1.0,0.0,-1.0,29.247985246578132,18.752014753421868,-48.0
0.0093,1,38.748372522940855,0.0,-38.748372522940855,0.5499538497462588,-3.057770441475209,3.035928833309912,7.630352251365812,-12.624251354659787,1.0,0.0,-1.0,28.85071178300329,19.14928821699671,-48.0
0.0094,1,39.103545219697935,0.0,-39.103545219697935,0.508081325173789,-2.8039121042991835,2.783834512900028,6.9967722266509425,-12.71872440639967,1.0,0.0,-1.0,28.44987002333609,19.550129976663904,-48.0
0.0095,1,39.45021801744707,0.0,-39.45021801744707,0.4648819615043534,-2.548162747872166,2.529877026792577,6.358501376213847,-12.811903420406363,1.0,0.0,-1.0,28.04554224202063,19.954457757979366,-48.0
0.0096,1,39.78849635089612,0.0,-39.78849635089612,0.42044006192807515,-2.2905483121903503,2.274080273654438,5.715601573547539,-12.903900989440661,1.0,0.0,-1.0,27.637808479981608,20.362191520018392,-48.0
0.0097,1,40.11848312937326,0.0,-40.11848312937326,0.37484221289737424,-2.0310924789652383,2.0164660602394733,5.068129144021597,-12.994826444400914,1.0,0.0,-1.0,27.22674661553366,20.77325338446634,-48.0
0.0098,1,40.44027869554964,0.0,-40.44027869554964,0.3281772323356247,-1.7698167411880732,1.7570541585341584,4.416135028152489,-13.08478584752045,1.0,0.0,-1.0,26.812432436622963,21.18756756337703,-48.0
0.0099,1,40.75398078659673,0.0,-40.75398078659673,0.2805361203203209,-1.5067404732488852,1.495862361903734,3.75966494517329,-13.173881987149873,1.0,0.0,-1.0,26.39493971436091,21.60506028563909,-48.0
0.01,2,41.05968449768446,0.0,-41.05968449768446,0.23201201223846865,-1.2418810015650354,1.232906540255943,3.0987595568295054,-13.26221437390388,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0101,2,39.9380725147095,1.1601270515183004,-41.098199566227805,0.18181648893132438,-0.9705405488964229,0.9635216599651163,2.4216944470320594,-13.818240255166046,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0102,2,38.83290205530411,2.29425295034519,-41.1271550056493,0.12918564288691767,-0.6881843530033496,0.6832046865734518,1.7171521895288526,-14.3612667303175,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0103,2,37.74400611684078,3.4023232625963082,-41.14632937943709,0.07426267325078145,-0.3950758787174404,0.3922161061979564,0.9857877643653828,-14.891093887954796,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0104,2,36.67121640612453,4.484295304114385,-41.15551171023891,0.017206402194723452,-0.09148269340458874,0.090820386267839,0.2282660710626198,-15.407524947490188,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0105,2,35.614362991793165,5.540138303726339,-41.1545012955195,-0.04180879386229701,0.22232359421133727,-0.22071410642173553,-0.5547382409041419,-15.910366776840473,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0106,2,34.573273963618625,6.569833560480885,-41.14310752409951,-0.10259312700223994,0.5460674036149307,-0.5421152031165428,-1.3625409672697018,-16.399430400224645,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0107,2,33.54777510025663,7.573374593713922,-41.12114969397055,-0.16494161453784767,0.8794692601365043,-0.8731070459074162,-2.194448569254928,-16.874531494567343,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0108,2,32.53768954696571,8.550767284815002,-41.08845683178071,-0.2286343693854787,1.222245880331592,-1.213410215752583,-3.0497584183453825,-17.335490872940564,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0109,2,31.542837504782266,9.502030009600599,-41.044867514382865,-0.2934369633711955,1.5741102647659753,-1.5627418754159632,-3.927759064884464,-17.78213495343131,0.0,1.0,-1.0,-48.0,48.0,0.0
0.011,2,30.56303593259676,10.4271937602375,-40.99022969283426,-0.35910086237102684,1.9347717978627668,-1.9208159268885268,-4.827730529711603,-18.214296211796633,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0111,2,29.59809826352959,11.326302255702569,-40.92440051923216,-0.42536393177924886,2.303936354463403,-2.287343182722577,-5.7489446179934856,-18.631813616261528,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0112,2,28.64783413694778,12.19941203981498,-40.84724617676276,-0.4919510103746377,2.681306412753121,-2.6620315505663155,-6.69066525431469,-19.034533042827196,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0113,2,27.712049147401835,13.046592565932464,-40.7586417133343,-0.5585745502145986,3.0665811732038994,-3.0445862300387274,-7.6521488380131855,-19.422307669489065,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0114,2,26.790544611690112,13.867926267464266,-40.65847087915438,-0.6249353197318525,3.459456683194953,-3.434709920933825,-8.632644617666896,-19.794998347812378,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0115,2,25.88311735517992,14.66350861342133,-40.54662596860125,-0.6907231667391025,3.8596259669838537,-3.8321030415901274,-9.631395083561847,-20.152473950379857,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0116,2,24.989559518426837,15.433448148298135,-40.42300766672497,-0.7556178375651137,4.266779160720887,-4.236463956107052,-10.647636376900227,-20.494611692708318,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0117,2,24.109658385039417,16.17786651565976,-40.287524900699175,-0.8192898480527275,4.680603652226,-4.647489208935991,-11.680598714438453,-20.82129742832889,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0118,2,23.243196231632428,16.89689846489342,-40.14009469652585,-0.8814014016477766,5.100784225283101,-5.064873765222704,-12.729506827183224,-21.132425915837114,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0119,2,22.389950200600857,17.59069184067475,-39.98064204127561,-0.9416073493005599,5.527003208250857,-5.488311255130784,-13.793580411716897,-21.427901056843922,0.0,1.0,-1.0,-48.0,48.0,0.0
0.012,2,21.549692196327555,18.259407554794826,-39.80909975112238,-0.9995561853919852,5.958940626843089,-5.917494220235775,-14.872034592673009,-21.707636103894465,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0121,2,20.722188805308956,18.903219540095304,-39.62540834540426,-1.0548910733894146,6.396274360996662,-6.352114359949225,-15.964080394840416,-21.971553837567154,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0122,2,19.907201240549284,19.52231468636431,-39.429515926913595,-1.1072508944377741,6.838680305819826,-6.791862775813784,-17.068925223338265,-22.219586712120595,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0123,2,19.104485310430288,20.11689275815424,-39.22137806858453,-1.1562713116064403,7.285832536700221,-7.23643021140821,-18.185773350276744,-22.451676969215452,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0124,2,18.313791412113776,20.687166294595475,-39.00095770670925,-1.201585842049315,7.737403478749139,-7.685507285518617,-19.313826406299313,-22.66777671940505,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0125,2,17.534864549378796,21.23336049139344,-38.768225040772236,-1.242826928903235,8.193064080865932,-8.138784716172275,-20.452283875390247,-22.86784799125594,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0126,2,16.767444374632948,21.75571306531206,-38.52315743994501,-1.2796270043587696,8.652483994824218,-8.59595353309843,-21.600343591329143,-23.051862748128627,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0127,2,16.01126525467146,22.25447410156212,-38.26573935623358,-1.3116195349988904,9.11533175990776,-9.056705276179605,-22.757202234180063,-23.219802872815258,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0128,2,15.266056359587257,22.72990588462716,-37.99596224421442,-1.3384400402276468,9.581274993756947,-9.520732177491723,-23.9220558252159,-23.37166012039396,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0129,2,14.53154177406332,23.18228271317099,-37.71382448723431,-1.359727074416878,10.0499805902252,-9.98772732460602,-25.09410021870114,-23.507436039814564,0.0,1.0,-1.0,-48.0,48.0,0.0
0.013,2,13.807440630105532,23.611890699778442,-37.419331329883974,-1.3751231632989698,10.521114925185412,-10.457384802944494,-26.272531588986197,-23.62714186487648,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0131,2,13.093467260102983,24.019027556382518,-37.1124948164855,-1.3842756851434805,10.994344071365312,-10.929399815145551,-27.456546911401148,-23.730798375392936,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0132,2,12.389331368934442,24.40400236632481,-36.79333373525925,-1.3868376873917654,11.469334023425752,-11.403468775613165,-28.645344435481427,-23.818435729453466,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0133,2,11.694738223676534,24.76713534408093,-36.461873567757465,-1.3824686297029618,11.945750934620042,-11.879289378690816,-29.83812414910503,-23.890093267796946,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0134,2,11.009388859316946,25.108757583754905,-36.11814644307185,-1.3708350448038409,12.423261366481514,-12.356560639223687,-31.034088232173616,-23.94581929138625,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0135,2,10.332980298731588,25.429210797506418,-35.762191096238006,-1.3516111091500502,12.901532553074725,-12.834982904649221,-32.23244149852618,-23.985670813332526,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0136,2,9.665205785057804,25.72884704511863,-35.394052830176435,-1.324479116212451,13.380232681404486,-13.314257838185293,-33.43239182483235,-24.009713286348003,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0137,2,9.005755024486145,26.00802845594026,-35.013783480426405,-1.2891298462131842,13.859031189600527,-13.794088373165204,-34.63315056527118,-24.018020306911836,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0138,2,8.354314437404376,26.26712694444339,-34.62144138184777,-1.2452628273630504,14.337599084474386,-14.274178639094853,-35.833932950860245,-24.01067329731142,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0139,2,7.710567415765361,26.506523920624026,-34.21709133638939,-1.192586485103336,14.81560927997141,-14.754233860573875,-37.03395847235726,-23.987761166672318,0.0,1.0,-1.0,-48.0,48.0,0.0
0.014,2,7.074194584517475,26.726609996436604,-33.80080458095408,-1.130818177536186,15.292736957904902,-15.23396023082158,-38.2324512457095,-23.94937995201648,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0141,2,6.444874064935217,26.927784689393217,-33.372658754328434,-1.0596841171384634,15.768659952152499,-15.713064762170088,-39.42864035907678,-23.895632440288303,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0142,2,5.822281737726051,27.110456124374572,-32.93273786210062,-0.9789191809900538,16.243059157208016,-16.19125511651997,-40.62176020049747,-23.826627772171598,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0143,2,5.2060915038657996,27.275040734590377,-32.481132238456176,-0.8882666140986232,16.715618961605866,-16.6682394193836,-41.81105076530435,-23.742481028385733,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0144,2,4.595975541237689,27.421962962493463,-32.01793850373115,-0.7874776329514338,17.18602770626313,-17.14372606175453,-42.99575794242955,-23.64331279900783,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0145,2,3.9916045553169646,27.551654961295057,-31.54325951661202,-0.676310939147371,17.65397816720743,-17.617423494618716,-44.17513377875937,-23.529248736224904,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0146,2,3.3926480223621773,27.664556297548963,-31.05720431991114,-0.5545321558266791,18.1191680614745,-18.08904002145008,-45.348436720718595,-23.40041909078669,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0147,2,2.7987744238408574,27.761113655072997,-30.559888078913854,-0.421913202582423,18.581300574161823,-18.558283594487893,-46.514931832273675,-23.256958232315768,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0148,2,2.2096514711377573,27.841780540259972,-30.05143201139773,-0.27823162755842235,19.040084903714266,-19.02486162095866,-47.67389098854914,-23.09900415355169,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0149,2,1.6249463199648915,27.907016988599675,-29.531963308564567,-0.1232699184568526,19.49523682149739,-19.48848078566296,-48.82459304425564,-22.92669795857123,0.0,1.0,-1.0,-48.0,48.0,0.0
0.015,3,1.044325774312668,27.957289271995208,-29.001615046307876,0.043185182869265405,19.94647924058751,-19.948846896478305,-49.966323976129665,-22.74018333505391,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0151,3,-0.09209223976115055,27.433598684249855,-27.341506444488704,0.2212507142637933,20.386823685960596,-20.398940587853694,-51.081540165961485,-21.867025267598375,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0152,3,-1.2174924658663748,26.903951588132625,-25.68645912226625,0.41072140465461476,20.809370558548185,-20.83180466790397,-52.15288550207142,-20.985407353398244,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0153,3,-2.3322931739247643,26.369178571103863,-24.0368853971791,0.6113065491718801,21.213991629955263,-21.247239501078585,-53.17994576497884,-20.095681425120986,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0154,3,-3.436899018750456,25.830100571111654,-22.393201552361198,0.8226924933738378,21.60057195698668,-21.645048525983555,-54.16232445549134,-19.198204281774593,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0155,3,-4.531700580170874,25.287528393745788,-20.755827813574914,1.0445432001240293,21.969009978303472,-22.025038766092973,-55.099643016648095,-18.29333664638457,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0156,3,-5.617073924832159,24.742262233621663,-19.125188308789504,1.2765004970560068,22.319217481230577,-22.38702140204824,-55.99154100557584,-17.381442207546108,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0157,3,-6.693380184117544,24.195091198621824,-17.50171101450428,1.5181839999020623,22.651119430768727,-22.73081239871177,-56.83767621986784,-16.462886761679705,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0158,3,-7.7609651426663255,23.646792835888036,-15.88582769322171,1.7691907158848412,22.96465365503475,-23.056233178408313,-57.63772478395693,-15.538037473471338,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0159,3,-8.82015883220635,23.098132658789684,-14.277973826583334,2.0290943407092517,23.259770383946343,-23.36311133031018,-58.391381201834356,-14.60726227222246,-1.0,1.0,0.0,-48.0,0.0,48.0
0.016,3,-9.871275125807104,22.549863674481582,-12.678588548674478,2.297444272214574,23.536431640946585,-23.651281344758466,-59.098358383349556,-13.670929401596048,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0161,3,-10.914611328222724,22.0027259120974,-11.088114583874676,2.573764373199628,23.794610490880686,-23.920585360504592,-59.758387652182385,-12.729407139466453,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0162,3,-11.950447758719017,21.457445952084687,-9.50699819336567,2.8575515250536414,24.034290150727518,-24.170873912438555,-60.3712187443838,-11.783063703211297,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0163,3,-12.979047323653123,20.914736457662194,-7.9356891340090705,3.148274022341799,24.255462973668585,-24.402006667358943,-60.93661980710018,-10.832267353797759,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0164,3,-14.000655077084598,20.37529570985074,-6.374640632766142,3.4453698661427774,24.45812932085127,-24.613853135739564,-61.45437740770192,-9.877386709400106,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0165,3,-15.015497768819454,19.839807147978316,-4.824309379158863,3.748245020463082,24.642296339063243,-24.80629334824467,-61.92429656399499,-8.918791276053328,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0166,3,-16.023783380501865,19.30893891797159,-3.2851555374697257,4.056271701229018,24.80797666626203,-24.979218486911968,-62.34620080647656,-7.9568521990320935,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0167,3,-17.025700651639163,18.78334343110459,-1.7576427794654275,4.368786770979228,24.955187090374157,-25.13253146241768,-62.71993228367401,-6.991943234307165,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0168,3,-18.02141859874686,18.263656936163972,-0.2422383374171147,4.685090314285404,25.08394718986539,-25.26614743060454,-63.045351921455925,-6.024441934650371,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0169,3,-18.540901541616957,18.220644036872855,0.320257504744101,5.005459029925661,25.199301215082855,-25.385054615102575,-63.334964757299446,-5.655833574667035,-1.0,1.0,0.0,-48.0,48.0,0.0
0.017,3,-18.971544555631333,18.26735115130615,0.7041934043251817,5.331321168660204,25.310271963996893,-25.498263373618293,-63.61128996608533,-5.396094308153966,-1.0,1.0,0.0,-48.0,48.0,0.0
0.0171,3,-19.404022805889884,18.31343047415123,1.090592331738656,5.662572297434844,25.416973752704266,-25.605819939010956,-63.87446664510807,-5.129902541985127,-1.0,1.0,0.0,-48.0,48.0,0.0
0.0172,3,-19.838418659021972,18.35911946464799,1.4792991943739824,5.999046907070194,25.519333269916157,-25.707589412883273,-64.12417371503524,-4.857320565866115,-1.0,1.0,0.0,-48.0,48.0,0.0
0.0173,3,-20.274808509798685,18.40465356866213,1.8701549411365537,6.340551174603539,25.617273026620165,-25.80344150594425,-64.36009328676644,-4.578413825062464,-1.0,1.0,0.0,-48.0,48.0,0.0
0.0174,3,-20.713262293078014,18.450265960694747,2.2629963323832656,6.686861546425537,25.71071050627175,-25.89325061255055,-64.58191083851285,-4.293251701303098,-1.0,1.0,0.0,-48.0,48.0,0.0
0.0175,3,-21.15384298163434,18.496187292641963,2.6576556889923775,7.037723474827778,25.79955733269045,-25.97689586269034,-64.78931543321656,-4.001908344801816,-1.0,1.0,0.0,-48.0,48.0,0.0
